bldg_id,upgrade,in.sqft,in.building_america_climate_zone,in.state,in.state_name,in.building_subtype,in.comstock_building_type,in.comstock_building_type_group,in.floor_area_category,in.heating_fuel,in.hvac_category,in.hvac_combined_type,in.hvac_cool_type,in.hvac_heat_type,in.hvac_night_variability,in.hvac_system_type,in.hvac_vent_type,in.interior_lighting_generation,in.number_of_stories,in.number_stories,in.year_built,out.district_cooling.cooling.energy_consumption,out.district_cooling.total.energy_consumption,out.district_heating.cooling.energy_consumption,out.district_heating.heating.energy_consumption,out.district_heating.total.energy_consumption,out.district_heating.water_systems.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.exterior_lighting.energy_consumption,out.electricity.fans.energy_consumption,out.electricity.heat_recovery.energy_consumption,out.electricity.heat_rejection.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.interior_equipment.energy_consumption,out.electricity.interior_lighting.energy_consumption,out.electricity.pumps.energy_consumption,out.electricity.refrigeration.energy_consumption,out.electricity.total.apr.energy_consumption..kwh,out.electricity.total.aug.energy_consumption..kwh,out.electricity.total.dec.energy_consumption..kwh,out.electricity.total.energy_consumption,out.electricity.total.feb.energy_consumption..kwh,out.electricity.total.jan.energy_consumption..kwh,out.electricity.total.jul.energy_consumption..kwh,out.electricity.total.jun.energy_consumption..kwh,out.electricity.total.mar.energy_consumption..kwh,out.electricity.total.may.energy_consumption..kwh,out.electricity.total.nov.energy_consumption..kwh,out.electricity.total.oct.energy_consumption..kwh,out.electricity.total.sep.energy_consumption..kwh,out.electricity.water_systems.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.interior_equipment.energy_consumption,out.natural_gas.total.energy_consumption,out.natural_gas.water_systems.energy_consumption,out.other_fuel.cooling.energy_consumption,out.other_fuel.heating.energy_consumption,out.other_fuel.total.energy_consumption,out.other_fuel.water_systems.energy_consumption,out.site_energy.total.energy_consumption,out.electricity.total.peak_demand,out.qoi.maximum_daily_peak_apr..kw,out.qoi.maximum_daily_peak_aug..kw,out.qoi.maximum_daily_peak_dec..kw,out.qoi.maximum_daily_peak_feb..kw,out.qoi.maximum_daily_peak_jan..kw,out.qoi.maximum_daily_peak_jul..kw,out.qoi.maximum_daily_peak_jun..kw,out.qoi.maximum_daily_peak_mar..kw,out.qoi.maximum_daily_peak_may..kw,out.qoi.maximum_daily_peak_nov..kw,out.qoi.maximum_daily_peak_oct..kw,out.qoi.maximum_daily_peak_sep..kw,out.qoi.median_daily_peak_apr..kw,out.qoi.median_daily_peak_aug..kw,out.qoi.median_daily_peak_dec..kw,out.qoi.median_daily_peak_feb..kw,out.qoi.median_daily_peak_jan..kw,out.qoi.median_daily_peak_jul..kw,out.qoi.median_daily_peak_jun..kw,out.qoi.median_daily_peak_mar..kw,out.qoi.median_daily_peak_may..kw,out.qoi.median_daily_peak_nov..kw,out.qoi.median_daily_peak_oct..kw,out.qoi.median_daily_peak_sep..kw,out.qoi.minimum_daily_peak_apr..kw,out.qoi.minimum_daily_peak_aug..kw,out.qoi.minimum_daily_peak_dec..kw,out.qoi.minimum_daily_peak_feb..kw,out.qoi.minimum_daily_peak_jan..kw,out.qoi.minimum_daily_peak_jul..kw,out.qoi.minimum_daily_peak_jun..kw,out.qoi.minimum_daily_peak_mar..kw,out.qoi.minimum_daily_peak_may..kw,out.qoi.minimum_daily_peak_nov..kw,out.qoi.minimum_daily_peak_oct..kw,out.qoi.minimum_daily_peak_sep..kw,Folder_File,State,Chosen_Parquet
304303,0,7500.0,Mixed-Dry,TX,Texas,,SecondarySchool,Education,5001_10000,NaturalGas,Zone-by-Zone,DOAS+Zone terminal equipment_Boiler _WCC,WCC,Boiler ,default_nochange,DOAS with fan coil chiller with boiler,DOAS+Zone terminal equipment,gen2_t8_halogen,1,1,2000,0.0,0.0,0.0,0.0,0.0,0.0,19833.33333333333,11852.777777777776,25225.0,0.0,1422.2222222222222,0.0,3219.4444444444443,5855.555555555556,11180.555555555557,26991.666666666668,7679.8929620889085,11788.120770193493,7669.184473379351,111988.8888888889,6954.693776897616,7789.120288421271,12177.905826915265,12662.710057714998,7398.839226480262,11654.42533598745,7247.960236529697,8074.500909689759,10891.936557911164,6408.333333333333,146030.55555555553,0.0,146030.55555555553,0.0,0.0,0.0,0.0,0.0,258019.44444444444,41.26772,27.77097281118951,36.01302607705617,22.664771038302646,22.93706252469257,21.23803650493624,37.432463438742126,40.37390977009424,24.808809668121054,36.71533014337996,21.88759973086325,34.6918793777473,33.58189064344295,18.678971255209746,28.52383259807115,18.35202889287341,18.3405570475494,18.959836376844105,29.827725752238887,31.260089753492693,18.66515192433652,27.05456918010396,18.044898528233983,17.983477483727874,26.716443058503778,12.801305562452823,17.667719906449907,13.882974923404824,14.15013601491946,13.722518950803732,20.20225201847528,20.15119403623598,13.086221266303127,13.235823650554062,12.706796852127104,12.1965151184512,13.262300960349862,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_13682.parquet
320588,0,1000.0,Hot-Humid,TX,Texas,,SmallHotel,Lodging,_1000,Electricity,Zone-by-Zone,Zone terminal equipment_Electric Resistance_DX,DX,Electric Resistance,default_nochange,PTAC with electric coil,Zone terminal equipment,gen2_t8_halogen,3,3,1981,0.0,0.0,0.0,0.0,0.0,0.0,6869.444444444444,7055.555555555557,3050.0,0.0,0.0,675.0,5047.222222222222,3433.333333333333,0.0,0.0,2202.5984627845146,3385.456895658304,2194.369837595517,31525.0,1996.464838107856,2392.4420042291986,3309.9091550062217,3112.7394652947264,2333.5494059101256,2951.6772697998003,2225.933353087587,2565.7659911842325,2854.7864066745,5394.444444444444,0.0,2172.222222222222,2172.222222222222,0.0,0.0,0.0,0.0,0.0,33697.222222222226,7.59225,5.336717566531698,6.7470187922265525,6.135127814535101,5.444564435481273,7.171382413202714,6.567663606850603,6.862972394770824,5.490623321616924,6.273893305133164,6.281696672458427,6.45793050892561,6.091055513312794,4.589287196380736,6.013482557111946,4.227055776208965,4.465811863873087,4.321063811176443,5.75912907767853,5.729955016412441,4.5124314124535845,5.460128635130221,4.522715859661767,5.043101093830279,5.366598089037172,3.994296655916056,5.353366325903739,3.898619577567047,3.949149307423122,3.879796338516243,5.00135271137059,4.729149137051397,3.92433836562135,4.704595313402349,3.9370290189687234,4.006115076380215,4.600814657533713,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_15212.parquet
309737,0,7500.0,Hot-Humid,TX,Texas,,Outpatient,Healthcare,5001_10000,Electricity,Zone-by-Zone,DOAS+Zone terminal equipment_ASHP_ASHP,ASHP,ASHP,default_nochange,DOAS with VRF,DOAS+Zone terminal equipment,gen4_led,1,1,2017,0.0,0.0,0.0,0.0,0.0,0.0,52372.22222222223,4869.444444444444,23122.222222222223,2475.0,0.0,8491.666666666666,60619.44444444445,9991.666666666666,5.555555555555555,0.0,12255.274139964147,17494.92192495048,12654.96413408287,169036.1111111111,11326.64631876102,13158.416668751805,17331.391715046797,16221.379344023606,12276.342018304951,15516.036247959382,12189.253594329522,13737.752845095829,14874.560849648718,7091.666666666667,0.0,10149.999999999998,10149.999999999998,0.0,0.0,0.0,0.0,0.0,179186.11111111112,49.48423,37.18656361465578,44.9093848004883,33.81873914252689,35.78021520805571,34.8003163828871,47.90244053741984,44.44155341011879,35.430540231884606,43.48285560750848,37.054486938456336,41.65402927645067,43.89616605086428,30.13644029273503,42.84683672982966,25.20912511990736,25.666516187689385,26.44271343716833,40.49821331641193,40.96192677089316,28.643332743335307,37.17513545011306,25.82992108455965,27.65699874940985,39.47410298768476,12.98819799618459,16.09642973478256,12.30745481895972,11.379361309526336,11.361605475096455,19.174460412659183,20.722047999044744,11.119592340508468,16.765337398167034,11.0972400166531,11.365023378701354,13.446060074038192,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_13420.parquet
318162,0,3000.0,Hot-Humid,TX,Texas,,RetailStandalone,Mercantile,1001_5000,NaturalGas,Residential Style Central Systems,Residential forced air_Furnace_DX,DX,Furnace,default_nochange,Residential AC with residential forced air furnace,Residential forced air,gen1_t12_incandescent,1,1,1991,0.0,0.0,0.0,0.0,0.0,0.0,13711.111111111111,7147.222222222222,10986.111111111111,0.0,0.0,0.0,5738.888888888889,15744.444444444443,0.0,0.0,3800.270969735575,5949.559728199674,3562.14594598556,53325.0,3222.20732021158,3562.5184997374404,5825.870101523441,5492.138911405403,3931.2944809594974,5135.716387638401,3616.805489066085,4371.578931925779,4855.782895844158,0.0,3088.8888888888887,0.0,3088.8888888888887,0.0,0.0,0.0,0.0,0.0,56413.8888888889,18.53527,10.950690473251464,16.600744895991546,9.85307273822754,10.327839013372747,9.506880080213367,16.739516761899473,15.642563400404136,10.998879554778473,14.723480349951652,10.715678554737996,13.448191242470973,14.864013147977916,9.627319369054405,14.803718397184888,8.840976271109762,8.623960536441816,8.435600913346407,14.326706867370516,14.27024832714304,9.856442135720464,12.48853583478436,9.21334877283699,10.36994112198179,12.043590748953765,7.161575398140736,11.023024128957813,7.861551295086593,6.803611308199043,7.861551295086593,11.33349890542092,10.776148186954533,8.237479693958885,9.55201979644718,7.863969166198149,8.731638889189504,9.89388103319095,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_12975.parquet
308613,0,3000.0,Hot-Dry,TX,Texas,strip_mall_restaurant30,RetailStripmall,Mercantile,1001_5000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen2_t8_halogen,1,1,1947,0.0,0.0,0.0,0.0,0.0,0.0,25408.33333333333,6530.555555555556,18663.888888888887,0.0,0.0,0.0,43958.333333333336,15480.555555555557,0.0,0.0,9069.304002086772,13125.291391452363,8412.850690997797,122872.22222222223,7811.226346193943,8585.126440020087,13016.44099914986,12767.376213148087,8996.693771640124,12133.24815192864,8362.329613951539,9709.160149069185,10883.73114479062,12833.333333333334,12716.666666666666,36102.777777777774,62824.99999999999,14005.555555555557,0.0,0.0,0.0,0.0,185697.2222222222,41.55348000000001,27.27326517819779,34.307190150474696,21.19814058672174,23.883103868606263,21.716037689222645,33.47961295604328,34.61172594142146,26.468736600649912,34.22434046585643,22.77780075910359,29.65372661305846,31.064667298300023,22.0943559912235,30.67925470053241,19.493258110439506,19.570860184697104,19.61308672526953,30.068495358438856,30.823610775334625,21.084278678445635,28.0019915238882,19.86735308109736,21.5852318364624,26.21399500896716,16.53341073184037,20.671974940573108,15.137319950709216,16.34556225081441,15.449870437648157,23.317773866462765,25.37358304360729,15.603241728076789,20.38511324130421,15.457740238964934,17.347411791398017,19.269361535851484,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_13354.parquet
296852,0,3000.0,Mixed-Dry,TX,Texas,strip_mall_restaurant20,RetailStripmall,Mercantile,1001_5000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fanon_vent,PSZ-AC with gas coil,Central Single-zone RTU,gen1_t12_incandescent,1,1,1948,0.0,0.0,0.0,0.0,0.0,0.0,16686.111111111113,6830.555555555557,29752.777777777777,0.0,0.0,0.0,7069.444444444444,22544.444444444445,0.0,0.0,6653.173670507448,9738.547515123684,6470.207896392088,91313.88888888888,5866.690454150326,6517.300708779286,9838.586638190476,9469.889554047371,6624.845748415652,8921.810784879686,6297.634751651075,6942.281277164449,7971.578183021477,8425.0,30841.66666666666,0.0,42933.33333333333,12091.666666666666,0.0,0.0,0.0,0.0,134244.44444444444,31.12804,19.84176404646661,24.966440899435167,13.131219897670706,15.512218183346937,14.38902419625322,25.29591099003359,25.524625803770448,16.379871599277266,24.059396591766784,15.190708395476673,22.716789741790823,21.95736928761269,13.735200509509074,22.21727972082887,12.469438149901324,12.820340161999834,12.879304861332049,21.591462002557343,21.967670118201543,13.12085814910616,20.55226594538957,12.646515899539237,13.311451768880348,18.97097242382252,11.1529434549223,18.269879468529727,10.91672908187691,11.002633460436336,11.741403493588171,19.35009610373762,16.834364036498584,11.32514357239064,13.3090723539647,11.36069721051628,11.03607761609628,13.35168118354097,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_14013.parquet
317253,0,1000.0,Hot-Humid,TX,Texas,strip_mall_restaurant30,RetailStripmall,Mercantile,_1000,NaturalGas,Multizone CAV/VAV,Central Multi-zone VAV RTU_Boiler _DX,DX,Boiler ,night_fanon_vent,PVAV with gas boiler reheat,Central Multi-zone VAV RTU,gen2_t8_halogen,1,1,2004,0.0,0.0,0.0,0.0,0.0,0.0,15805.555555555557,4183.333333333334,5833.333333333333,0.0,0.0,0.0,1963.8888888888887,5080.555555555556,80.55555555555556,0.0,2483.21372557462,4568.280783933994,2100.919429940924,37950.0,2025.5131881074767,2123.4691049224875,4723.903880406855,4495.380662465126,2584.4420408745364,3856.62557297036,2208.55385091938,2945.230342524129,3834.6687250959,5005.555555555556,12816.666666666664,0.0,21188.888888888887,8372.22222222222,0.0,0.0,0.0,0.0,59138.88888888889,13.15492,6.02891367845081,10.98247607817728,4.910433612026268,5.26690402182669,5.1242950503635,11.833182375198366,10.881452738236366,6.083137364719482,9.091324322081269,5.859448634283957,8.547239863075838,9.168707260645451,4.624109440260651,8.510403424278364,3.890263823569904,4.072811985284251,3.929466538080422,9.022803807934244,8.594483465789772,4.878746466327964,6.696544575654668,3.961563401176415,4.921542257467614,6.773285791911724,3.453864737165678,6.134327385055695,3.3468831576272007,3.355347616134048,3.400095616337595,6.240449492154356,6.041651299512426,3.723028567820303,5.09311781888746,3.362220429192458,3.356411311508317,5.308683505500431,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_14231.parquet
320952,0,3000.0,Hot-Humid,TX,Texas,,FullServiceRestaurant,Food Service,1001_5000,DistrictHeating,Multizone CAV/VAV,Central Multi-zone VAV RTU_District_District,District,District,night_fanon_vent,VAV district chilled water with district hot water reheat,Central Multi-zone VAV RTU,gen2_t8_halogen,1,1,1962,332305.5555555555,332305.5555555555,0.0,60022.22222222221,127550.0,67527.77777777778,0.0,5469.444444444444,57819.44444444445,0.0,0.0,0.0,42513.88888888889,13105.555555555557,3000.0,14688.888888888889,10919.645336027075,12207.4008449108,11140.453292905237,136600.0,10093.89126512494,11214.356537785066,12315.027307271088,11798.183516131,11228.80431581948,11906.81719843353,10867.616199941884,11461.204877687442,11447.667408841991,0.0,0.0,302922.2222222222,302922.2222222222,0.0,0.0,0.0,0.0,0.0,899377.7777777779,27.73821,23.39485541511059,26.145338930395244,22.26335399292604,22.25794738506204,22.309417027895385,26.95939537254108,27.27283251681064,23.349758797947,26.547931365859007,23.20961798767257,24.914221842099103,25.59708961317101,22.196470615889982,24.88073357300376,21.82705099566712,21.34304799508164,21.571232221047563,24.968031274692216,25.163803609447733,21.77359658390585,24.060975975892443,22.07341846385656,21.814703440099443,23.56211289503204,20.610308741072227,22.26521884224511,21.15476867168633,20.50837792504381,20.88563313946891,23.24597152507313,23.076871806943974,20.77014878008985,21.970446917683127,21.334571034398685,20.4450226920944,21.492763950869733,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_14619.parquet
299472,0,3000.0,Hot-Humid,TX,Texas,,QuickServiceRestaurant,Food Service,1001_5000,FuelOil,Residential Style Central Systems,Residential forced air_Furnace_None,,Furnace,default_nochange,Residential forced air furnace,Residential forced air,gen4_led,1,1,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8455.555555555557,9944.444444444443,0.0,0.0,0.0,34952.777777777774,7236.111111111111,0.0,15527.77777777778,7239.726939428825,7513.944168549525,7709.694635043056,89263.88888888889,6979.564325274072,7747.540433882594,7423.840222671644,7268.762314146307,7674.743464782266,7488.805164280317,7392.230666949168,7525.592140982294,7298.850420934172,13147.222222222224,0.0,26925.0,26925.0,0.0,0.0,7036.111111111111,7036.111111111111,0.0,123222.22222222222,20.47255,18.318932160987018,17.818645100352057,18.94660742580645,18.9785730629813,19.128176034956685,17.888344979005865,18.03390493188641,18.820112786902047,18.51079561729937,18.5698249481084,18.50421550266488,18.08035658156563,16.557319487357063,15.90543941214452,16.767138348305803,17.067780271386805,17.14461374159942,15.935819052494187,16.060407262507592,16.871315689321126,16.329288734112378,16.551517031376214,16.326868365187455,16.215060012009907,15.964028070034022,15.594774297040246,16.221108844537618,16.454304448728777,16.415375633876668,15.665796586311693,15.76794462410986,16.211484801960385,16.00608994589282,16.07383582594829,15.822258344587876,15.655392481662142,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_12824.parquet
316623,0,3000.0,Hot-Dry,TX,Texas,,QuickServiceRestaurant,Food Service,1001_5000,Electricity,Small Packaged Unit,Central Single-zone RTU_Electric Resistance_DX,DX,Electric Resistance,night_fancycle_vent,PSZ-AC with electric coil,Central Single-zone RTU,gen4_led,1,1,1977,0.0,0.0,0.0,0.0,0.0,0.0,26494.444444444445,8302.777777777777,40597.22222222223,0.0,0.0,43158.333333333336,27583.33333333333,7236.111111111111,0.0,14186.111111111111,12897.100669484977,15314.589420917004,21197.561652590088,187897.22222222225,16603.053478821523,20194.358575801136,15549.175583872347,14896.456085896352,13783.792459031363,14494.30234548616,16119.61452732652,13907.870990373374,12938.61276483538,20338.888888888887,0.0,51400.0,51400.0,0.0,0.0,0.0,0.0,0.0,239297.22222222225,79.88708,44.89592397282778,35.797572606908915,79.15316692124897,61.42485066750063,77.1403195750523,38.43471253014845,38.00807604836078,54.99318246020096,38.510136151529096,60.01676015445688,47.559806699542975,31.638057899904886,28.89703770995531,33.11601190092805,47.76102253478295,45.04394633045443,52.5836615159764,32.450932738328945,33.40790319991733,32.11955815700978,31.46657232382117,40.60209962892351,29.79588865008347,28.30675702250957,21.29381563586473,27.939425191870573,24.371755503167368,22.818717224504105,23.45003233145583,30.15864062415092,26.689165696244512,22.2146648568588,22.68347229659152,23.312882605623216,21.52757543051138,23.44820008942028,Metadata_TX_Commercial_TX_baseline_metadata_and_annual_results.csv,TX,com_14567.parquet
