bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group,Chosen_Parquet
295305,0,1228,109128.0,100-120%,,4,Hot-Humid,"TX, Dallas",G4801130,,Single-Family Detached,1,Natural Gas,78F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,8,100%,113%,Occupied,Natural Gas Standard,Natural Gas,39.11,0.0,47.23,0,40,0.0,91.73124496390555,0.0,0.0,0.0,16629.438663712233,0.0,0.0,0.0,0.0,14759.352164943282,0.0,8213.023670506356,22972.37583544964,0.0,0.0,0.0,0.0,39601.81449916188,63719.0,46832.0,18282.0,11.7944,9.461,33.589,47.672,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_1248.parquet
222042,0,1228,47457.0,80-100%,,3,Hot-Humid,In another census Place,G4800610,,Single-Family Detached,1,Electricity,68F,Yes,3F,Night +1h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,45000-49999,1,100%,113%,Occupied,Electric Premium,Electricity,30.53,19.86,30.53,0,50,335.5663753471944,34.28931521015,0.0,0.0,838.7694028329,10709.696117303516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709.696117303516,44371.0,2892.0,2266.0,10.7715,9.5693,23.948,19.696,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_1273.parquet
500976,0,634,64407.0,100-120%,,2,Hot-Humid,In another census Place,G4802010,,Single-Family Detached,1,Natural Gas,75F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,50%,113%,Occupied,Natural Gas Standard,Natural Gas,25.71,0.0,24.29,0,30,0.0,18.756548491022222,0.0,0.0,0.0,6611.683343085333,0.0,0.0,0.0,0.0,3709.6936062399886,0.0,1909.9441643123723,6163.577676792005,0.0,0.0,0.0,0.0,12775.261019877338,41827.0,9636.0,1455.0,10.7962,9.4306,23.828,25.595,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_1283.parquet
405496,0,1698,63747.0,80-100%,,2,Hot-Humid,In another census Place,G4802010,,Single-Family Detached,1,Natural Gas,75F,Yes,3F,Night +4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,200%,113%,Occupied,Natural Gas Standard,Natural Gas,50.1,0.0,52.85,0,30,0.0,55.68350333272223,0.0,0.0,0.0,18431.239603131056,0.0,0.0,0.0,0.0,10425.710250306633,0.0,5048.149183716529,15473.85943402316,0.0,0.0,0.0,0.0,33905.099037154214,76890.0,28647.0,9634.0,15.482,11.6907,44.663,49.894,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_169.parquet
231594,0,2678,66973.0,80-100%,,3,Hot-Humid,"TX, Garland",G4801130,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,200%,113%,Occupied,Natural Gas Standard,Natural Gas,71.84,0.0,92.43,0,40,0.0,128.95127087577777,0.0,0.0,0.0,23214.452539411894,0.0,0.0,0.0,0.0,16988.74379574338,0.0,6429.979279578556,23418.723075321934,0.0,0.0,0.0,0.0,46633.17561473383,105733.0,54057.0,13681.0,15.1272,10.1422,61.438,67.146,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_170.parquet
517624,0,1228,47457.0,100-120%,,2,Hot-Dry,"TX, Lubbock",G4803030,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night -1h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,1,100%,113%,Occupied,Natural Gas Standard,Natural Gas,32.48,0.0,54.02,0,30,0.0,191.0823377522889,0.0,0.0,0.0,8358.093850241605,0.0,0.0,0.0,0.0,11642.248262591527,0.0,2623.572220181733,14265.82048277326,0.0,0.0,0.0,0.0,22623.914333014865,17400.0,37322.0,3296.0,11.5957,8.5038,27.947,54.518,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_20.parquet
222187,0,1698,89642.0,100-120%,,4,Hot-Humid,"TX, Houston",G4802010,,Single-Family Detached,1,Natural Gas,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,4,50%,113%,Occupied,Natural Gas Standard,Natural Gas,38.08,0.0,51.25,0,40,0.0,304.50084190893887,0.0,0.0,0.0,13812.732608287006,0.0,0.0,0.0,0.0,15272.519608814844,0.0,2940.675118108078,19694.37591557333,0.0,0.0,0.0,0.0,33507.10852386034,45497.0,42724.0,4195.0,5.098,2.7677,26.39,53.036,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_24.parquet
310301,0,1228,89642.0,100-120%,,4,Hot-Humid,Not in a census Place,G4802010,,Single-Family Detached,1,Natural Gas,75F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,7,100%,113%,Occupied,Electric Premium,Electricity,36.53,0.0,36.27,0,50,0.0,18.46347742085,0.0,0.0,4784.971362701873,20260.88229421624,0.0,0.0,0.0,0.0,2690.685495251172,0.0,0.0,4172.7458971121,0.0,0.0,0.0,0.0,24433.62819132834,70712.0,8555.0,15697.0,11.3021,10.5627,29.987,25.26,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_245.parquet
467746,0,1698,63747.0,100-120%,,3,Hot-Humid,In another census Place,G4801870,,Single-Family Detached,1,Electricity,67F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,60000-69999,2,50%,113%,Occupied,Electric Standard,Electricity,50.57,40.97,50.57,0,50,1319.9921000556888,85.57675249028888,2.9307107017222225,0.0,1018.1288977783,10965.84023263404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10965.84023263404,47726.0,10477.0,2515.0,9.7996,6.738,32.557,31.384,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_251.parquet
329793,0,2179,54023.0,100-120%,,4,Hot-Humid,In another census Place,G4802010,,Single-Family Detached,1,Natural Gas,78F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,100%,113%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,34.39,0,40,0.0,113.12543308647778,0.0,0.0,0.0,6405.654380754261,0.0,0.0,0.0,0.0,5246.558298223123,0.0,2208.876655888039,8759.308145307377,0.0,0.0,0.0,0.0,15164.962526061638,0.0,16945.0,2560.0,2.6736,2.8241,0.0,37.145,Metadata_TX_Residential_TX_baseline_metadata_and_annual_results.csv,TX,Mid,res_261.parquet
