Feeder,Parquet_Folder,Parquet_File,REAL_LOAD_COUNT
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,157810-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,157823-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,158456-2.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,158460-9.parquet,6
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,158603-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,158634-2.parquet,3
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,158745-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,159485-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,160529-2.parquet,4
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,160963-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,161214-2.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,161642-2.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,161940-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,162590-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,163378-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,163471-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,163559-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,163839-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,163891-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,164079-9.parquet,4
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,164249-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,164283-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,164928-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,165018-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,165234-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,165799-9.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,166308-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,166339-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,166911-9.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,167812-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,168033-2.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,168193-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169293-2.parquet,3
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169446-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169655-9.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169680-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169748-2.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_MI,169773-2.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,10381-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,109870-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,113255-4.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,113495-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,11596-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,116219-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,118404-4.parquet,122
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,121458-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,123079-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,129893-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,134138-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,138616-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,141664-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,14251-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,144380-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,145077-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,145104-4.parquet,6
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,15283-4.parquet,11
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,158553-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,161034-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,163888-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,163929-4.parquet,8
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,178522-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,178848-4.parquet,112
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,178924-4.parquet,29
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,179061-4.parquet,292
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,179991-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,181066-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,181982-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,185204-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,189827-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,193304-4.parquet,6
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,202225-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,204257-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,205005-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,211618-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,215616-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,219061-4.parquet,11
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,224704-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,229456-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,231438-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,242004-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,245364-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,255062-4.parquet,8
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,256339-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,261491-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,263197-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,26343-4.parquet,14
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,274249-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,275115-4.parquet,22
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,277511-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,278143-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,280750-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,281826-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,282194-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,292113-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,29488-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,300299-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,305049-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,31043-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,31214-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,316181-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,316670-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,317135-4.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,317368-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,329472-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,331207-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,334073-4.parquet,117
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,335327-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,344633-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,346477-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,354403-4.parquet,11
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,361783-4.parquet,63
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,363455-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,368387-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,368438-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,370010-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,378338-4.parquet,57
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,380296-4.parquet,11
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,381828-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,381867-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,384283-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,387495-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,392142-4.parquet,25
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,39539-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,395863-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,400912-4.parquet,34
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,411616-4.parquet,51
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,414172-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,418555-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,426204-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,42984-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,432811-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,433741-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,436629-4.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,437871-4.parquet,36
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,439442-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,441370-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,444065-4.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,449958-4.parquet,10
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,451852-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,453782-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,457273-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,459710-4.parquet,6
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,459832-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,464078-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,473383-4.parquet,8
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,474345-4.parquet,8
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,482834-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,48368-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,485286-4.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,485537-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,491904-4.parquet,59
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,494108-4.parquet,10
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,498993-4.parquet,6
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,502032-4.parquet,17
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,505391-4.parquet,13
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,505432-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,508330-4.parquet,19
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,509345-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,513814-4.parquet,24
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,515788-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,519249-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,520323-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,521610-4.parquet,10
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,525496-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,526776-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,530245-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,533319-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,53721-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,538350-4.parquet,16
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,540993-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,546177-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,549574-4.parquet,7
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,55789-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,60207-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,63130-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,74525-4.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,78734-4.parquet,4
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,8111-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,82218-4.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,83885-4.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,90350-4.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_MI,95747-4.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,157688-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,157810-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,157823-9.parquet,4
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158073-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158374-9.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158456-2.parquet,12
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158460-9.parquet,4
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158634-2.parquet,11
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158712-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,158935-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159114-2.parquet,6
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159307-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159409-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159476-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159485-2.parquet,4
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159533-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159799-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,159841-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160078-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160467-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160529-2.parquet,4
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160562-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160627-2.parquet,3
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160638-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160699-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,160747-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,161434-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,161642-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,161940-9.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,162221-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,162262-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,162590-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,162954-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163035-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163365-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163559-2.parquet,11
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163772-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163787-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163839-2.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,163891-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,164079-9.parquet,4
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,164450-9.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,164675-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,164833-9.parquet,2
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,164928-2.parquet,3
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,165018-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,165075-2.parquet,1
uhs0_1247--udt14717,parquet_commercial_202512_comm_MI,165166-2.parquet,1
