hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
14, 900.00000, 7415.54, -3.11748E-005, 7415.54, -120, 7415.54, 120, 607.633, -16.977, 621.017, -137.29, 636.184, 102.832
14, 1800.00000, 7415.54, -3.23434E-005, 7415.54, -120, 7415.54, 120, 617.386, -16.3325, 623.739, -136.417, 641.411, 103.513
14, 2700.00000, 7415.54, -3.2919E-005, 7415.54, -120, 7415.54, 120, 636.7, -16.7416, 634.745, -136.826, 654.761, 103.206
15, 0.00000, 7415.54, -3.19566E-005, 7415.54, -120, 7415.54, 120, 612.068, -16.4379, 620.906, -136.561, 636.348, 103.382
15, 900.00000, 7415.54, -3.22268E-005, 7415.54, -120, 7415.54, 120, 605.326, -15.8222, 612.51, -135.922, 628.021, 103.978
15, 1800.00000, 7415.54, -3.31956E-005, 7415.54, -120, 7415.54, 120, 636.828, -16.489, 646.864, -136.643, 658.034, 103.295
15, 2700.00000, 7415.54, -3.62289E-005, 7415.54, -120, 7415.54, 120, 699.191, -16.6761, 740.94, -136.83, 718.648, 103.162
16, 0.00000, 7415.54, -3.69192E-005, 7415.54, -120, 7415.54, 120, 704.923, -16.3433, 751.931, -136.61, 723.683, 103.476
16, 900.00000, 7415.54, -3.69879E-005, 7415.54, -120, 7415.54, 120, 727.373, -17.2494, 769.363, -137.379, 745.155, 102.552
16, 1800.00000, 7415.54, -3.54671E-005, 7415.54, -120, 7415.54, 120, 682.864, -16.6022, 699.784, -136.696, 697.124, 103.291
16, 2700.00000, 7415.54, -3.34324E-005, 7415.54, -120, 7415.54, 120, 648.181, -16.8157, 651.847, -136.881, 667.082, 103.045
17, 0.00000, 7415.54, -3.26476E-005, 7415.54, -120, 7415.54, 120, 644.641, -17.3699, 650.368, -137.485, 666.501, 102.414
17, 900.00000, 7415.54, -3.22296E-005, 7415.54, -120, 7415.54, 120, 638.254, -17.4573, 636.551, -137.413, 652.252, 102.52
17, 1800.00000, 7415.54, -3.136E-005, 7415.54, -120, 7415.54, 120, 600.663, -16.4386, 604.916, -136.547, 616.837, 103.59
17, 2700.00000, 7415.54, -3.1326E-005, 7415.54, -120, 7415.54, 120, 612.418, -17.0686, 620.787, -137.225, 632.961, 102.919
18, 0.00000, 7415.54, -3.23294E-005, 7415.54, -120, 7415.54, 120, 631.135, -17.0259, 636.655, -137.143, 647.473, 103.014
18, 900.00000, 7415.54, -3.13787E-005, 7415.54, -120, 7415.54, 120, 599.778, -16.374, 611.126, -136.679, 614.31, 103.638
18, 1800.00000, 7415.54, -2.84021E-005, 7415.54, -120, 7415.54, 120, 530.835, -15.6597, 551.567, -136.127, 547.521, 104.202
18, 2700.00000, 7415.54, -2.87954E-005, 7415.54, -120, 7415.54, 120, 548.726, -16.2768, 547.606, -136.145, 549.76, 103.884
19, 0.00000, 7415.54, -2.88806E-005, 7415.54, -120, 7415.54, 120, 537.375, -15.5159, 539.174, -135.484, 539.39, 104.634
19, 900.00000, 7415.54, -2.78252E-005, 7415.54, -120, 7415.54, 120, 509.197, -14.9703, 516.22, -135.079, 527.071, 104.966
19, 1800.00000, 7415.54, -2.82851E-005, 7415.54, -120, 7415.54, 120, 516.513, -14.9001, 520.123, -134.904, 537.22, 104.931
19, 2700.00000, 7415.54, -2.90206E-005, 7415.54, -120, 7415.54, 120, 527.82, -14.767, 511.377, -134.451, 528.966, 105.526
20, 0.00000, 7415.54, -2.77606E-005, 7415.54, -120, 7415.54, 120, 494.757, -14.0787, 493.396, -134.172, 510.879, 105.875
20, 900.00000, 7415.54, -2.61157E-005, 7415.54, -120, 7415.54, 120, 465.61, -14.0897, 471.75, -134.31, 488.179, 105.691
20, 1800.00000, 7415.54, -2.72124E-005, 7415.54, -120, 7415.54, 120, 471.326, -13.0783, 469.955, -133.125, 487.449, 106.735
20, 2700.00000, 7415.54, -2.67208E-005, 7415.54, -120, 7415.54, 120, 464.51, -13.2082, 467.717, -133.428, 482.719, 106.436
21, 0.00000, 7415.54, -2.54751E-005, 7415.54, -120, 7415.54, 120, 446.699, -13.5121, 446.247, -133.664, 462.278, 106.283
21, 900.00000, 7415.54, -2.68237E-005, 7415.54, -120, 7415.54, 120, 460.131, -12.731, 445.942, -132.489, 468.978, 107.32
21, 1800.00000, 7415.54, -2.34009E-005, 7415.54, -120, 7415.54, 120, 391.607, -11.8161, 388.881, -131.776, 406.18, 108.098
21, 2700.00000, 7415.54, -2.29391E-005, 7415.54, -120, 7415.54, 120, 380.835, -11.5155, 380.749, -131.546, 394.956, 108.435
22, 0.00000, 7415.54, -2.33805E-005, 7415.54, -120, 7415.54, 120, 418.918, -14.2564, 409.917, -133.822, 413.838, 106.618
22, 900.00000, 7415.54, -2.18524E-005, 7415.54, -120, 7415.54, 120, 374.709, -12.7111, 379.389, -132.897, 386.585, 107.429
22, 1800.00000, 7415.54, -2.08602E-005, 7415.54, -120, 7415.54, 120, 371.317, -14.0283, 350.015, -132.656, 375.383, 106.992
22, 2700.00000, 7415.54, -1.97782E-005, 7415.54, -120, 7415.54, 120, 324.323, -11.0376, 326.304, -131.137, 345.266, 108.823
23, 0.00000, 7415.54, -1.91466E-005, 7415.54, -120, 7415.54, 120, 310.69, -10.6285, 313.762, -130.794, 329.743, 109.24
23, 900.00000, 7415.54, -1.87696E-005, 7415.54, -120, 7415.54, 120, 305.23, -10.7121, 309.168, -130.923, 323.985, 109.181
23, 1800.00000, 7415.54, -1.81292E-005, 7415.54, -120, 7415.54, 120, 300.462, -11.4417, 305.84, -131.749, 314.294, 108.718
23, 2700.00000, 7415.54, -1.81257E-005, 7415.54, -120, 7415.54, 120, 308.517, -12.4354, 309.137, -132.458, 324.668, 107.63
24, 0.00000, 7415.54, -1.82688E-005, 7415.54, -120, 7415.54, 120, 306.957, -11.9579, 298.129, -131.222, 314.307, 108.738
