hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.354667, 0.214517, 0.353143, -0.181606, 0.356286, -0.0319637, 0, 0
0, 1800.00000, 0.354503, 0.257027, 0.352824, -0.24859, 0.356759, -0.00973757, 0, 0
0, 2700.00000, 0.354435, 0.243179, 0.352979, -0.239964, 0.356673, -0.00405899, 0, 0
1, 0.00000, 0.354457, 0.23954, 0.352984, -0.231563, 0.356643, -0.00897719, 0, 0
1, 900.00000, 0.354575, 0.227329, 0.353008, -0.199156, 0.356502, -0.0288394, 0, 0
1, 1800.00000, 0.354711, 0.276316, 0.352679, -0.222703, 0.356697, -0.0545376, 0, 0
1, 2700.00000, 0.354729, 0.278775, 0.352647, -0.21876, 0.356709, -0.0611096, 0, 0
2, 0.00000, 0.354616, 0.291891, 0.352618, -0.249534, 0.356857, -0.0429988, 0, 0
2, 900.00000, 0.354511, 0.266955, 0.35277, -0.247137, 0.356806, -0.0210502, 0, 0
2, 1800.00000, 0.354336, 0.279955, 0.352677, -0.282907, 0.357076, 0.00160599, 0, 0
2, 2700.00000, 0.35435, 0.293747, 0.352594, -0.294182, 0.357144, -0.00102724, 0, 0
3, 0.00000, 0.35432, 0.296378, 0.352566, -0.303968, 0.357202, 0.00585526, 0, 0
3, 900.00000, 0.354303, 0.294913, 0.352567, -0.304856, 0.35722, 0.00842928, 0, 0
3, 1800.00000, 0.354399, 0.259433, 0.352847, -0.25965, 0.356841, -0.000854525, 0, 0
3, 2700.00000, 0.354381, 0.27742, 0.352705, -0.278905, 0.356999, -0.000282802, 0, 0
4, 0.00000, 0.354348, 0.260938, 0.352817, -0.268879, 0.356923, 0.00665411, 0, 0
4, 900.00000, 0.354326, 0.260326, 0.35285, -0.267772, 0.356914, 0.00670554, 0, 0
4, 1800.00000, 0.35437, 0.267595, 0.352768, -0.27138, 0.356949, 0.00244589, 0, 0
4, 2700.00000, 0.354363, 0.263222, 0.352785, -0.270033, 0.356937, 0.00526406, 0, 0
5, 0.00000, 0.354344, 0.264503, 0.352776, -0.272801, 0.356966, 0.00685333, 0, 0
5, 900.00000, 0.354419, 0.27454, 0.35269, -0.271403, 0.356977, -0.0047135, 0, 0
5, 1800.00000, 0.353962, 0.209815, 0.353297, -0.281597, 0.356829, 0.0707954, 0, 0
5, 2700.00000, 0.354201, 0.24438, 0.352907, -0.277292, 0.356978, 0.031541, 0, 0
6, 0.00000, 0.35427, 0.248492, 0.35282, -0.272468, 0.356997, 0.022581, 0, 0
6, 900.00000, 0.354218, 0.235557, 0.352957, -0.271989, 0.356913, 0.0352041, 0, 0
6, 1800.00000, 0.354108, 0.248311, 0.35293, -0.301106, 0.35705, 0.0513587, 0, 0
6, 2700.00000, 0.354095, 0.256764, 0.352898, -0.308682, 0.357095, 0.0503424, 0, 0
7, 0.00000, 0.354084, 0.252401, 0.352918, -0.310257, 0.357086, 0.0563468, 0, 0
7, 900.00000, 0.354112, 0.255694, 0.352903, -0.305898, 0.357074, 0.0487972, 0, 0
7, 1800.00000, 0.354037, 0.244151, 0.352989, -0.305409, 0.357063, 0.0598541, 0, 0
7, 2700.00000, 0.354106, 0.240915, 0.352939, -0.291586, 0.357046, 0.0497399, 0, 0
8, 0.00000, 0.354162, 0.248914, 0.352844, -0.289406, 0.357082, 0.0390785, 0, 0
8, 900.00000, 0.354137, 0.233819, 0.352947, -0.283183, 0.357002, 0.0479008, 0, 0
8, 1800.00000, 0.354049, 0.234598, 0.35294, -0.292246, 0.357098, 0.0561635, 0, 0
8, 2700.00000, 0.354118, 0.228686, 0.352963, -0.277225, 0.357007, 0.0474163, 0, 0
9, 0.00000, 0.353927, 0.198338, 0.35338, -0.279335, 0.35678, 0.0799831, 0, 0
9, 900.00000, 0.353913, 0.192206, 0.353422, -0.276757, 0.356752, 0.0835407, 0, 0
9, 1800.00000, 0.353957, 0.2238, 0.353214, -0.301025, 0.356916, 0.0757598, 0, 0
9, 2700.00000, 0.353883, 0.198521, 0.353365, -0.283375, 0.35684, 0.0838279, 0, 0
10, 0.00000, 0.354071, 0.205363, 0.353114, -0.263102, 0.356899, 0.0563461, 0, 0
10, 900.00000, 0.353971, 0.19624, 0.353227, -0.268082, 0.356893, 0.0711946, 0, 0
10, 1800.00000, 0.354015, 0.223707, 0.353025, -0.290088, 0.357048, 0.065093, 0, 0
10, 2700.00000, 0.354092, 0.229101, 0.352991, -0.28565, 0.357007, 0.0555879, 0, 0
11, 0.00000, 0.354224, 0.238712, 0.35289, -0.275978, 0.356972, 0.0359048, 0, 0
11, 900.00000, 0.354116, 0.232157, 0.352976, -0.284845, 0.356996, 0.0514138, 0, 0
11, 1800.00000, 0.354435, 0.215236, 0.353077, -0.226239, 0.356574, 0.010178, 0, 0
11, 2700.00000, 0.354259, 0.183103, 0.353412, -0.222189, 0.356415, 0.0383606, 0, 0
12, 0.00000, 0.354257, 0.176148, 0.353463, -0.215241, 0.356365, 0.0384027, 0, 0
12, 900.00000, 0.354182, 0.160685, 0.353596, -0.21064, 0.356307, 0.0494366, 0, 0
12, 1800.00000, 0.354325, 0.190828, 0.353254, -0.217862, 0.356504, 0.0261239, 0, 0
12, 2700.00000, 0.354347, 0.16404, 0.353416, -0.192261, 0.356323, 0.0278391, 0, 0
13, 0.00000, 0.354368, 0.186461, 0.353251, -0.212658, 0.356465, 0.0253303, 0, 0
13, 900.00000, 0.354358, 0.143443, 0.353557, -0.171901, 0.356168, 0.0280215, 0, 0
13, 1800.00000, 0.354109, 0.122102, 0.353762, -0.182522, 0.356212, 0.0598783, 0, 0
13, 2700.00000, 0.353982, 0.128898, 0.353795, -0.205441, 0.356307, 0.0759876, 0, 0
14, 0.00000, 0.354067, 0.10103, 0.35399, -0.165032, 0.356031, 0.0643146, 0, 0
14, 900.00000, 0.354051, 0.0760526, 0.354193, -0.141382, 0.355837, 0.0650162, 0, 0
14, 1800.00000, 0.35405, 0.076974, 0.354195, -0.143693, 0.35584, 0.0669606, 0, 0
14, 2700.00000, 0.354086, 0.09144, 0.354131, -0.150257, 0.355869, 0.0590272, 0, 0
15, 0.00000, 0.35418, 0.114052, 0.353986, -0.158255, 0.355922, 0.044588, 0, 0
15, 900.00000, 0.354368, 0.12612, 0.353788, -0.144693, 0.35593, 0.0188053, 0, 0
15, 1800.00000, 0.354394, 0.131973, 0.353751, -0.148603, 0.35594, 0.016783, 0, 0
15, 2700.00000, 0.354416, 0.13419, 0.353722, -0.150063, 0.355946, 0.015767, 0, 0
