hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 10.9316, -179.857, 10.9011, 179.871, 10.9686, 179.986, 0, 0
0, 1800.00000, 0.109293, 0.179279, 0.108928, -0.178841, 0.10979, -0.00117934, 0, 0
0, 2700.00000, 0.109269, 0.172279, 0.108961, -0.177708, 0.109781, 0.00498884, 0, 0
1, 0.00000, 0.109287, 0.169895, 0.108959, -0.164527, 0.109765, -0.00589455, 0, 0
1, 900.00000, 0.109305, 0.160074, 0.108967, -0.144258, 0.109739, -0.0161573, 0, 0
1, 1800.00000, 0.109336, 0.195639, 0.108895, -0.158768, 0.109781, -0.0373247, 0, 0
1, 2700.00000, 0.10935, 0.198318, 0.108885, -0.150428, 0.109777, -0.0484616, 0, 0
2, 0.00000, 0.109314, 0.200899, 0.10889, -0.174239, 0.109807, -0.0268339, 0, 0
2, 900.00000, 0.109295, 0.184254, 0.108921, -0.171779, 0.109795, -0.0131177, 0, 0
2, 1800.00000, 0.109244, 0.192343, 0.108903, -0.202149, 0.109865, 0.00911196, 0, 0
2, 2700.00000, 0.109238, 0.200191, 0.108889, -0.213905, 0.109885, 0.0129426, 0, 0
3, 0.00000, 0.109234, 0.202166, 0.108882, -0.219758, 0.109895, 0.0166934, 0, 0
3, 900.00000, 0.109237, 0.199589, 0.108883, -0.215821, 0.109892, 0.0154432, 0, 0
3, 1800.00000, 0.109258, 0.175488, 0.108945, -0.184212, 0.109808, 0.0081942, 0, 0
3, 2700.00000, 0.109255, 0.190189, 0.108909, -0.199452, 0.109847, 0.0082648, 0, 0
4, 0.00000, 0.109248, 0.17934, 0.108932, -0.192315, 0.109831, 0.0123013, 0, 0
4, 900.00000, 0.109246, 0.177125, 0.108942, -0.189028, 0.109824, 0.0116155, 0, 0
4, 1800.00000, 0.109252, 0.186466, 0.108918, -0.196246, 0.109841, 0.0090605, 0, 0
4, 2700.00000, 0.109253, 0.183985, 0.108919, -0.195282, 0.109839, 0.0104066, 0, 0
