hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 10.9352, -179.786, 10.8857, 179.833, 10.9805, 179.954, 0, 0
0, 1800.00000, 0.109295, 0.257771, 0.108762, -0.239275, 0.109955, -0.0197959, 0, 0
0, 2700.00000, 0.109274, 0.244067, 0.108809, -0.230941, 0.109929, -0.0139109, 0, 0
1, 0.00000, 0.109282, 0.240845, 0.10881, -0.222367, 0.10992, -0.0194221, 0, 0
1, 900.00000, 0.109319, 0.228975, 0.108817, -0.189879, 0.109876, -0.0397076, 0, 0
1, 1800.00000, 0.109358, 0.275086, 0.10872, -0.212306, 0.109935, -0.0636348, 0, 0
1, 2700.00000, 0.109366, 0.278572, 0.108708, -0.208155, 0.109938, -0.0714472, 0, 0
2, 0.00000, 0.10933, 0.28983, 0.108702, -0.237847, 0.109981, -0.0525452, 0, 0
2, 900.00000, 0.109299, 0.266379, 0.108747, -0.235417, 0.109966, -0.0320999, 0, 0
2, 1800.00000, 0.109244, 0.277519, 0.108721, -0.270161, 0.110047, -0.00859756, 0, 0
2, 2700.00000, 0.109248, 0.290579, 0.108697, -0.280958, 0.110067, -0.0109703, 0, 0
3, 0.00000, 0.109239, 0.292931, 0.108689, -0.290304, 0.110084, -0.00419658, 0, 0
3, 900.00000, 0.109234, 0.291188, 0.108689, -0.290715, 0.110089, -0.00188255, 0, 0
3, 1800.00000, 0.109264, 0.25661, 0.108774, -0.246325, 0.109974, -0.0112569, 0, 0
3, 2700.00000, 0.109259, 0.274928, 0.10873, -0.265645, 0.110023, -0.0109297, 0, 0
4, 0.00000, 0.109249, 0.25915, 0.108763, -0.255574, 0.11, -0.00475232, 0, 0
4, 900.00000, 0.109243, 0.25833, 0.108773, -0.254575, 0.109997, -0.00441493, 0, 0
4, 1800.00000, 0.109257, 0.267465, 0.108745, -0.259281, 0.11001, -0.00942995, 0, 0
4, 2700.00000, 0.109256, 0.263654, 0.108749, -0.258134, 0.110007, -0.00697662, 0, 0
5, 0.00000, 0.10925, 0.265415, 0.108744, -0.261504, 0.110018, -0.00529775, 0, 0
5, 900.00000, 0.109272, 0.27559, 0.108719, -0.261173, 0.110021, -0.0159128, 0, 0
5, 1800.00000, 0.10914, 0.219359, 0.108892, -0.274276, 0.109981, 0.053992, 0, 0
5, 2700.00000, 0.109211, 0.250526, 0.108777, -0.26853, 0.110024, 0.0167045, 0, 0
6, 0.00000, 0.109233, 0.255496, 0.108748, -0.263995, 0.11003, 0.00716666, 0, 0
6, 900.00000, 0.109216, 0.242282, 0.108792, -0.263701, 0.110005, 0.0202574, 0, 0
6, 1800.00000, 0.109182, 0.254547, 0.108784, -0.292333, 0.110046, 0.0364249, 0, 0
6, 2700.00000, 0.109178, 0.262839, 0.108775, -0.299805, 0.11006, 0.0354695, 0, 0
7, 0.00000, 0.109175, 0.258401, 0.108781, -0.301229, 0.110057, 0.0413968, 0, 0
7, 900.00000, 0.109183, 0.261591, 0.108776, -0.296698, 0.110053, 0.0337863, 0, 0
7, 1800.00000, 0.10916, 0.250155, 0.108803, -0.296458, 0.11005, 0.0449803, 0, 0
7, 2700.00000, 0.109181, 0.247022, 0.108788, -0.282418, 0.110044, 0.0346088, 0, 0
