hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
8, 2700.00000, 7415.53, -4.43679E-005, 7415.53, -120, 7415.53, 120, 924.757, -18.9424, 958.667, -139.83, 872.889, 102.086
9, 0.00000, 7415.53, -4.66479E-005, 7415.53, -120, 7415.53, 120, 922.487, -17.4208, 950.563, -137.666, 878.463, 103.411
9, 900.00000, 7415.53, -4.72005E-005, 7415.53, -120, 7415.53, 120, 915.683, -16.8399, 939.571, -136.973, 867.2, 104.168
9, 1800.00000, 7415.53, -4.83174E-005, 7415.53, -120, 7415.53, 120, 958.357, -17.5103, 997.503, -137.591, 914.683, 103.463
9, 2700.00000, 7415.53, -4.70114E-005, 7415.53, -120, 7415.53, 120, 937.396, -17.6671, 958.593, -137.653, 882.06, 103.52
10, 0.00000, 7415.53, -4.6129E-005, 7415.53, -120, 7415.53, 120, 967.193, -19.1088, 982.445, -139.742, 905.744, 102.018
10, 900.00000, 7415.53, -4.56537E-005, 7415.53, -120, 7415.53, 120, 955.456, -19.0571, 971.668, -139.469, 898.735, 102.138
10, 1800.00000, 7415.53, -4.5085E-005, 7415.53, -120, 7415.53, 120, 927.357, -18.5691, 957.429, -139.298, 871.281, 102.562
10, 2700.00000, 7415.53, -4.51311E-005, 7415.53, -120, 7415.53, 120, 925.46, -18.4815, 953.809, -139.261, 864.617, 102.63
11, 0.00000, 7415.53, -4.42337E-005, 7415.53, -120, 7415.53, 120, 922.352, -18.9543, 961.568, -139.893, 871.115, 102.067
11, 900.00000, 7415.53, -4.39303E-005, 7415.53, -120, 7415.53, 120, 903.892, -18.5778, 943.163, -139.597, 855.772, 102.29
11, 1800.00000, 7415.53, -4.31533E-005, 7415.53, -120, 7415.53, 120, 868.361, -17.9349, 912.097, -139.137, 844.326, 102.596
11, 2700.00000, 7415.53, -4.44276E-005, 7415.53, -120, 7415.53, 120, 874.931, -17.2953, 909.365, -137.928, 846.849, 103.267
12, 0.00000, 7415.53, -4.42156E-005, 7415.53, -120, 7415.53, 120, 869.381, -17.2476, 900.747, -137.765, 843.093, 103.394
12, 900.00000, 7415.53, -4.45793E-005, 7415.53, -120, 7415.53, 120, 869.398, -17.0001, 891.494, -137.195, 838.211, 103.855
12, 1800.00000, 7415.53, -4.34179E-005, 7415.53, -120, 7415.53, 120, 868.76, -17.7689, 895.005, -138.509, 837.643, 102.977
12, 2700.00000, 7415.53, -4.29416E-005, 7415.53, -120, 7415.53, 120, 861.686, -17.8528, 882.312, -138.636, 831.046, 102.907
13, 0.00000, 7415.53, -4.31926E-005, 7415.53, -120, 7415.53, 120, 875.144, -18.1353, 904.99, -139.062, 836.374, 102.594
13, 900.00000, 7415.53, -4.29894E-005, 7415.53, -120, 7415.53, 120, 864.61, -17.9195, 872.94, -138.634, 828.504, 102.848
13, 1800.00000, 7415.53, -4.47523E-005, 7415.53, -120, 7415.53, 120, 886.108, -17.4576, 882.069, -137.956, 828.805, 103.57
13, 2700.00000, 7415.53, -4.51068E-005, 7415.53, -120, 7415.53, 120, 879.505, -16.994, 878.332, -137.248, 827.361, 104.006
14, 0.00000, 7415.53, -4.42307E-005, 7415.53, -120, 7415.53, 120, 856.809, -16.7939, 851.292, -137.116, 817.627, 103.985
14, 900.00000, 7415.53, -4.42775E-005, 7415.53, -120, 7415.53, 120, 867.599, -17.1434, 847.332, -137.132, 834.449, 103.607
14, 1800.00000, 7415.53, -4.36025E-005, 7415.53, -120, 7415.53, 120, 851.23, -17.0313, 834.618, -137.045, 813.621, 103.748
14, 2700.00000, 7415.53, -4.32661E-005, 7415.53, -120, 7415.53, 120, 838.141, -16.7943, 826.881, -136.794, 809.293, 104.014
15, 0.00000, 7415.53, -4.26959E-005, 7415.53, -120, 7415.53, 120, 819.048, -16.4917, 810.616, -136.464, 794.028, 104.291
15, 900.00000, 7415.53, -4.11043E-005, 7415.53, -120, 7415.54, 120, 796.616, -16.8071, 801.279, -137.359, 771.198, 103.932
15, 1800.00000, 7415.53, -4.08587E-005, 7415.53, -120, 7415.54, 120, 785.434, -16.5556, 790.624, -137.071, 764.145, 104.219
15, 2700.00000, 7415.53, -4.10718E-005, 7415.53, -120, 7415.54, 120, 782.683, -16.2838, 788.019, -136.945, 760.067, 104.31
16, 0.00000, 7415.53, -4.09411E-005, 7415.53, -120, 7415.54, 120, 782.815, -16.3889, 793.88, -136.979, 760.319, 104.519
16, 900.00000, 7415.54, -4.08536E-005, 7415.54, -120, 7415.54, 120, 770.08, -15.939, 779.827, -136.302, 754.404, 104.945
16, 1800.00000, 7415.54, -4.11224E-005, 7415.54, -120, 7415.54, 120, 771.51, -15.7889, 774.159, -135.958, 749.757, 105.14
16, 2700.00000, 7415.54, -4.09078E-005, 7415.54, -120, 7415.54, 120, 759.534, -15.4529, 770.009, -135.704, 739.166, 105.382
17, 0.00000, 7415.54, -4.09559E-005, 7415.54, -120, 7415.54, 120, 756.314, -15.2761, 767.224, -135.528, 741.246, 105.382
17, 900.00000, 7415.54, -4.22352E-005, 7415.54, -120, 7415.54, 120, 771.701, -14.9268, 786.367, -135.364, 763.184, 105.453
17, 1800.00000, 7415.54, -4.34211E-005, 7415.54, -120, 7415.54, 120, 776.931, -14.2228, 785.374, -134.654, 766.39, 105.923
17, 2700.00000, 7415.54, -4.51548E-005, 7415.54, -120, 7415.54, 120, 791.302, -13.5026, 791.852, -133.87, 783.044, 106.596
18, 0.00000, 7415.54, -4.62463E-005, 7415.53, -120, 7415.54, 120, 804.693, -13.2524, 808.611, -133.5, 795.68, 107.049
18, 900.00000, 7415.53, -4.63844E-005, 7415.53, -120, 7415.54, 120, 810.66, -13.4082, 809.872, -133.895, 794.002, 106.944
18, 1800.00000, 7415.53, -4.77711E-005, 7415.53, -120, 7415.54, 120, 825.224, -12.9947, 832.759, -133.496, 806.934, 107.062
18, 2700.00000, 7415.53, -4.80617E-005, 7415.53, -120, 7415.53, 120, 844.502, -13.5974, 848.419, -134.128, 830.999, 106.512
19, 0.00000, 7415.53, -4.95621E-005, 7415.53, -120, 7415.53, 120, 871.536, -13.6247, 881.903, -134.164, 866.09, 106.3
19, 900.00000, 7415.53, -5.02063E-005, 7415.53, -120, 7415.53, 120, 884.185, -13.6771, 883.074, -134.124, 868.713, 106.365
19, 1800.00000, 7415.53, -4.95295E-005, 7415.53, -120, 7415.53, 120, 863.99, -13.3423, 873.644, -133.804, 848.465, 106.743
19, 2700.00000, 7415.53, -5.03797E-005, 7415.53, -120, 7415.53, 120, 882.142, -13.4755, 884.276, -133.908, 857.942, 106.623
20, 0.00000, 7415.53, -5.21117E-005, 7415.53, -120, 7415.53, 120, 926.867, -14.0202, 933.903, -134.255, 912.003, 106.003
20, 900.00000, 7415.53, -5.25923E-005, 7415.53, -120, 7415.53, 120, 939.303, -14.1627, 939.668, -134.356, 927.006, 105.935
20, 1800.00000, 7415.53, -5.14516E-005, 7415.53, -120, 7415.53, 120, 918.127, -14.1324, 931.569, -134.488, 915.016, 105.835
20, 2700.00000, 7415.53, -5.16426E-005, 7415.53, -120, 7415.53, 120, 923.493, -14.2051, 939.345, -134.647, 924.812, 105.91
21, 0.00000, 7415.53, -5.23476E-005, 7415.53, -120, 7415.53, 120, 939.912, -14.3436, 971.904, -134.776, 949.001, 105.695
21, 900.00000, 7415.53, -5.30129E-005, 7415.53, -120, 7415.53, 120, 951.843, -14.3432, 985.2, -134.854, 960.654, 105.735
21, 1800.00000, 7415.53, -5.26141E-005, 7415.53, -120, 7415.53, 120, 956.948, -14.7775, 979.548, -134.916, 964.344, 105.33
21, 2700.00000, 7415.53, -5.30655E-005, 7415.53, -120, 7415.53, 120, 962.006, -14.6682, 985.831, -135.165, 965.654, 105.435
22, 0.00000, 7415.53, -5.24905E-005, 7415.53, -120, 7415.53, 120, 945.904, -14.4666, 972.13, -135.098, 948.508, 105.364
22, 900.00000, 7415.53, -5.21639E-005, 7415.53, -120, 7415.53, 120, 946.325, -14.6915, 962.441, -135.215, 931.649, 105.314
22, 1800.00000, 7415.53, -5.0554E-005, 7415.53, -120, 7415.53, 120, 925.341, -14.9882, 943.332, -135.619, 909.742, 105.009
22, 2700.00000, 7415.53, -5.11965E-005, 7415.53, -120, 7415.53, 120, 936.729, -14.9752, 949.903, -135.633, 922.849, 105.109
23, 0.00000, 7415.53, -5.18199E-005, 7415.53, -120, 7415.53, 120, 957.63, -15.3031, 963.037, -135.935, 935.979, 104.806
23, 900.00000, 7415.53, -5.09193E-005, 7415.53, -120, 7415.53, 120, 946.691, -15.4996, 981.464, -136.022, 933.024, 104.765
23, 1800.00000, 7415.53, -5.1029E-005, 7415.53, -120, 7415.53, 120, 952.983, -15.6442, 972.682, -136.287, 935.89, 104.712
23, 2700.00000, 7415.53, -5.14851E-005, 7415.53, -120, 7415.53, 120, 960.726, -15.6183, 987.764, -136.083, 946.415, 105.002
24, 0.00000, 7415.53, -5.13671E-005, 7415.53, -120, 7415.53, 120, 963.821, -15.7954, 994.711, -136.327, 965.764, 104.811
