hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.622676, 0.0900863, 0.621175, -0.0254637, 0.622946, -0.0642224, 0, 0
0, 1800.00000, 0.622047, 0.07742, 0.621327, -0.0572691, 0.623417, -0.0202309, 0, 0
0, 2700.00000, 0.622282, 0.0644691, 0.621537, -0.0244511, 0.622974, -0.0398954, 0, 0
1, 0.00000, 0.621717, 0.0552262, 0.621634, -0.0630539, 0.623437, 0.0076099, 0, 0
1, 900.00000, 0.621324, 0.00617801, 0.622105, -0.0545297, 0.623363, 0.0483599, 0, 0
1, 1800.00000, 0.621405, 0.0304772, 0.621859, -0.0673594, 0.623529, 0.0369228, 0, 0
1, 2700.00000, 0.621679, -0.00478575, 0.622198, 0.00533787, 0.62291, -0.000711673, 0, 0
2, 0.00000, 0.621402, -0.0143857, 0.622313, -0.0182054, 0.623085, 0.0333472, 0, 0
2, 900.00000, 0.621167, -0.0266655, 0.622473, -0.0340778, 0.623147, 0.0603466, 0, 0
2, 1800.00000, 0.620772, -0.0174181, 0.622398, -0.0667954, 0.623621, 0.0839703, 0, 0
2, 2700.00000, 0.620414, -0.0279087, 0.622497, -0.0887638, 0.62388, 0.116311, 0, 0
3, 0.00000, 0.620379, -0.0210845, 0.622441, -0.101292, 0.623973, 0.122079, 0, 0
3, 900.00000, 0.620698, 0.00159332, 0.622194, -0.0915383, 0.623899, 0.0896284, 0, 0
3, 1800.00000, 0.621395, 0.0457467, 0.621603, -0.0857193, 0.623794, 0.0398931, 0, 0
3, 2700.00000, 0.62088, 0.0145251, 0.622068, -0.0924619, 0.623837, 0.0773087, 0, 0
4, 0.00000, 0.620937, 0.0120401, 0.622088, -0.0834744, 0.623765, 0.0711649, 0, 0
4, 900.00000, 0.621086, 0.0118412, 0.622089, -0.0714552, 0.623621, 0.0599325, 0, 0
4, 1800.00000, 0.620983, 0.0169884, 0.622029, -0.0864172, 0.623778, 0.0691604, 0, 0
4, 2700.00000, 0.621138, 0.0224064, 0.62194, -0.0777661, 0.623707, 0.0547676, 0, 0
5, 0.00000, 0.620993, 0.0141888, 0.622062, -0.0797219, 0.623732, 0.0651695, 0, 0
5, 900.00000, 0.621007, 0.017559, 0.622004, -0.0835412, 0.623774, 0.0654218, 0, 0
5, 1800.00000, 0.619818, -0.0614348, 0.623235, -0.106771, 0.623741, 0.167791, 0, 0
5, 2700.00000, 0.619708, -0.0456841, 0.62296, -0.11202, 0.624123, 0.15702, 0, 0
6, 0.00000, 0.619599, -0.0409654, 0.622863, -0.119816, 0.624331, 0.160172, 0, 0
6, 900.00000, 0.619751, -0.0312086, 0.622752, -0.116495, 0.624291, 0.147193, 0, 0
6, 1800.00000, 0.620161, -0.0121795, 0.622455, -0.114956, 0.624177, 0.126737, 0, 0
6, 2700.00000, 0.620375, -0.0205904, 0.622447, -0.108838, 0.62397, 0.129, 0, 0
7, 0.00000, 0.62041, -0.0228281, 0.622464, -0.105911, 0.623919, 0.128354, 0, 0
7, 900.00000, 0.620497, -0.0139913, 0.622383, -0.101035, 0.623916, 0.115015, 0, 0
7, 1800.00000, 0.620543, -0.0206406, 0.622484, -0.0951939, 0.623766, 0.115565, 0, 0
7, 2700.00000, 0.620521, -0.00871374, 0.622333, -0.0957505, 0.623945, 0.104723, 0, 0
8, 0.00000, 0.620529, 0.00216251, 0.62223, -0.108129, 0.624034, 0.105674, 0, 0
8, 900.00000, 0.621015, 0.00344562, 0.622077, -0.0915231, 0.623698, 0.0877578, 0, 0
