hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 55.1106, -179.933, 55.0503, 179.935, 55.2107, 179.998, 0, 0
0, 1800.00000, 0.550785, 0.0629756, 0.550497, -0.0868799, 0.552428, 0.0236935, 0, 0
0, 2700.00000, 0.550889, 0.046519, 0.550734, -0.0574219, 0.552088, 0.0109724, 0, 0
1, 0.00000, 0.550657, 0.043453, 0.550716, -0.0768431, 0.552337, 0.0332336, 0, 0
1, 900.00000, 0.550458, 0.0150629, 0.550924, -0.0696632, 0.55233, 0.0545829, 0, 0
1, 1800.00000, 0.550539, 0.0295075, 0.55079, -0.0737563, 0.552383, 0.044261, 0, 0
1, 2700.00000, 0.55067, 0.0105064, 0.550978, -0.0274257, 0.55206, 0.0167587, 0, 0
2, 0.00000, 0.550488, 0.00169497, 0.551062, -0.0438278, 0.552168, 0.0429005, 0, 0
2, 900.00000, 0.550364, -0.00886223, 0.551161, -0.0509556, 0.552182, 0.0593356, 0, 0
2, 1800.00000, 0.550167, -0.00280804, 0.551077, -0.0708757, 0.552467, 0.0734604, 0, 0
2, 2700.00000, 0.549988, -0.0082881, 0.551089, -0.084171, 0.552635, 0.0921728, 0, 0
3, 0.00000, 0.549976, -0.00334103, 0.551046, -0.0929007, 0.552689, 0.0959927, 0, 0
3, 900.00000, 0.550157, 0.0111227, 0.550925, -0.0870803, 0.552629, 0.0756608, 0, 0
3, 1800.00000, 0.550563, 0.0364521, 0.550653, -0.0831453, 0.552496, 0.0465949, 0, 0
3, 2700.00000, 0.550271, 0.0200699, 0.550865, -0.0877694, 0.55257, 0.0670328, 0, 0
4, 0.00000, 0.550292, 0.0172202, 0.550893, -0.0816497, 0.552525, 0.0640628, 0, 0
4, 900.00000, 0.550369, 0.0172464, 0.55091, -0.0741631, 0.552437, 0.0573198, 0, 0
4, 1800.00000, 0.550322, 0.0226031, 0.550842, -0.0851396, 0.552546, 0.0622508, 0, 0
4, 2700.00000, 0.550386, 0.0245667, 0.550814, -0.0806063, 0.552506, 0.0553662, 0, 0
