hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.169422, 0.0669009, 0.16924, -0.0645204, 0.169729, -0.00209332, 0, 0
0, 1800.00000, 0.169326, 0.0634359, 0.169238, -0.0855018, 0.169827, 0.0218917, 0, 0
0, 2700.00000, 0.169357, 0.0468908, 0.16931, -0.0565527, 0.169723, 0.00971626, 0, 0
1, 0.00000, 0.169286, 0.0440788, 0.169304, -0.0758473, 0.169799, 0.0316295, 0, 0
1, 900.00000, 0.169226, 0.0160328, 0.169368, -0.0688616, 0.169797, 0.0527995, 0, 0
1, 1800.00000, 0.169251, 0.0303481, 0.169327, -0.07278, 0.169813, 0.0424285, 0, 0
1, 2700.00000, 0.169291, 0.0112873, 0.169384, -0.0267663, 0.169715, 0.0153415, 0, 0
2, 0.00000, 0.169235, 0.0026206, 0.16941, -0.0432761, 0.169747, 0.0413, 0, 0
2, 900.00000, 0.169198, -0.00761283, 0.16944, -0.0504312, 0.169751, 0.0576741, 0, 0
2, 1800.00000, 0.169138, -0.00133209, 0.169414, -0.0701705, 0.169838, 0.0712937, 0, 0
2, 2700.00000, 0.169084, -0.00653839, 0.169418, -0.083394, 0.169889, 0.0896613, 0, 0
3, 0.00000, 0.16908, -0.00154532, 0.169405, -0.092035, 0.169905, 0.0933654, 0, 0
3, 900.00000, 0.169135, 0.0127462, 0.169368, -0.0860459, 0.169887, 0.0730483, 0, 0
3, 1800.00000, 0.169258, 0.0372915, 0.169285, -0.0818033, 0.169847, 0.0444119, 0, 0
3, 2700.00000, 0.16917, 0.0214587, 0.16935, -0.0866687, 0.169869, 0.0646329, 0, 0
4, 0.00000, 0.169177, 0.0187333, 0.169359, -0.080537, 0.169855, 0.0615699, 0, 0
4, 900.00000, 0.1692, 0.0185359, 0.169364, -0.0732182, 0.169828, 0.054957, 0, 0
4, 1800.00000, 0.169185, 0.0239591, 0.169343, -0.0840166, 0.169862, 0.0598033, 0, 0
4, 2700.00000, 0.169205, 0.0258665, 0.169334, -0.0794212, 0.169849, 0.0529989, 0, 0
5, 0.00000, 0.169182, 0.0216051, 0.169351, -0.0801309, 0.169856, 0.0581786, 0, 0
5, 900.00000, 0.169183, 0.0242066, 0.169338, -0.0839977, 0.169868, 0.0592602, 0, 0
5, 1800.00000, 0.168952, -0.0219757, 0.169549, -0.104498, 0.16989, 0.126196, 0, 0
