hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166652, 0.21543, 0.0165966, -0.172217, 0.0167387, -0.0430435, 0, 0
0, 1800.00000, 0.0166579, 0.258204, 0.0165827, -0.235095, 0.0167596, -0.0241029, 0, 0
0, 2700.00000, 0.016655, 0.244989, 0.0165896, -0.227711, 0.0167558, -0.0179999, 0, 0
1, 0.00000, 0.0166561, 0.241894, 0.0165896, -0.219197, 0.0167545, -0.0234689, 0, 0
1, 900.00000, 0.0166617, 0.227653, 0.0165909, -0.185133, 0.0167476, -0.043054, 0, 0
1, 1800.00000, 0.0166676, 0.27287, 0.0165766, -0.204994, 0.0167561, -0.0686031, 0, 0
1, 2700.00000, 0.016669, 0.278095, 0.0165743, -0.201412, 0.0167569, -0.0775039, 0, 0
2, 0.00000, 0.0166641, 0.289779, 0.0165735, -0.229295, 0.0167628, -0.0610846, 0, 0
2, 900.00000, 0.0166598, 0.268192, 0.0165799, -0.227706, 0.0167606, -0.0414117, 0, 0
2, 1800.00000, 0.0166512, 0.280066, 0.0165761, -0.263381, 0.016773, -0.01775, 0, 0
2, 2700.00000, 0.0166519, 0.291713, 0.016573, -0.272634, 0.0167756, -0.0202279, 0, 0
3, 0.00000, 0.0166505, 0.294124, 0.0165719, -0.281642, 0.016778, -0.0137709, 0, 0
3, 900.00000, 0.0166498, 0.293102, 0.0165717, -0.282562, 0.0167789, -0.0117688, 0, 0
3, 1800.00000, 0.0166543, 0.258074, 0.0165842, -0.239886, 0.0167619, -0.0190457, 0, 0
3, 2700.00000, 0.0166534, 0.276153, 0.0165778, -0.258162, 0.016769, -0.0192674, 0, 0
4, 0.00000, 0.0166521, 0.260927, 0.0165826, -0.248927, 0.0167657, -0.0129852, 0, 0
4, 900.00000, 0.0166511, 0.260059, 0.0165842, -0.247835, 0.0167652, -0.012918, 0, 0
4, 1800.00000, 0.0166532, 0.269565, 0.0165799, -0.25226, 0.0167672, -0.0183397, 0, 0
4, 2700.00000, 0.016653, 0.266043, 0.0165804, -0.251309, 0.0167669, -0.015896, 0, 0
5, 0.00000, 0.0166522, 0.26793, 0.0165797, -0.25462, 0.0167684, -0.0144356, 0, 0
5, 900.00000, 0.0166553, 0.277671, 0.016576, -0.254086, 0.016769, -0.0247878, 0, 0
5, 1800.00000, 0.0166362, 0.227332, 0.0166007, -0.272352, 0.0167634, 0.0441608, 0, 0
5, 2700.00000, 0.0166466, 0.255563, 0.0165841, -0.263207, 0.0167696, 0.00654673, 0, 0
6, 0.00000, 0.01665, 0.260408, 0.0165797, -0.258045, 0.0167706, -0.00348745, 0, 0
6, 900.00000, 0.0166473, 0.247571, 0.0165862, -0.258932, 0.0167668, 0.0103423, 0, 0
