hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 5.49088, -179.788, 5.46764, 179.837, 5.51365, 179.951, 0, 0
0, 1800.00000, 0.0548836, 0.255509, 0.0546305, -0.2289, 0.0552068, -0.0275893, 0, 0
0, 2700.00000, 0.0548737, 0.242504, 0.0546532, -0.221116, 0.0551941, -0.0220821, 0, 0
1, 0.00000, 0.0548775, 0.239336, 0.0546532, -0.213048, 0.0551901, -0.0270463, 0, 0
1, 900.00000, 0.0548949, 0.226518, 0.0546565, -0.18157, 0.0551694, -0.0454764, 0, 0
1, 1800.00000, 0.0549133, 0.270816, 0.0546105, -0.201835, 0.0551972, -0.0697047, 0, 0
1, 2700.00000, 0.0549177, 0.274568, 0.054605, -0.19619, 0.0551982, -0.0791784, 0, 0
2, 0.00000, 0.0549001, 0.285627, 0.054602, -0.226534, 0.0552194, -0.0596803, 0, 0
2, 900.00000, 0.0548863, 0.263812, 0.0546229, -0.224378, 0.0552117, -0.0403607, 0, 0
2, 1800.00000, 0.0548597, 0.275359, 0.0546114, -0.257126, 0.0552501, -0.0192664, 0, 0
2, 2700.00000, 0.0548615, 0.287755, 0.054599, -0.26884, 0.0552608, -0.0200632, 0, 0
3, 0.00000, 0.0548568, 0.2902, 0.0545954, -0.278061, 0.055269, -0.0134378, 0, 0
3, 900.00000, 0.0548548, 0.288694, 0.0545964, -0.276796, 0.0552702, -0.0130915, 0, 0
3, 1800.00000, 0.0548691, 0.253941, 0.054637, -0.234971, 0.0552149, -0.0198079, 0, 0
3, 2700.00000, 0.0548666, 0.272493, 0.054616, -0.252637, 0.0552382, -0.021118, 0, 0
4, 0.00000, 0.0548623, 0.257265, 0.0546317, -0.243436, 0.055227, -0.0147923, 0, 0
4, 900.00000, 0.054859, 0.256379, 0.0546366, -0.242586, 0.0552258, -0.0144543, 0, 0
4, 1800.00000, 0.0548662, 0.265885, 0.0546224, -0.247047, 0.0552324, -0.019857, 0, 0
4, 2700.00000, 0.0548655, 0.262299, 0.0546238, -0.24654, 0.0552316, -0.0169201, 0, 0
5, 0.00000, 0.0548628, 0.264168, 0.0546214, -0.249843, 0.0552367, -0.0154459, 0, 0
