hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.492394, 0.214166, 0.490298, -0.17658, 0.494618, -0.0370291, 0, 0
0, 1800.00000, 0.492169, 0.257241, 0.48986, -0.242198, 0.495269, -0.0162105, 0, 0
0, 2700.00000, 0.492075, 0.243624, 0.49007, -0.234692, 0.495155, -0.00973653, 0, 0
1, 0.00000, 0.492105, 0.239946, 0.490077, -0.226242, 0.495115, -0.014614, 0, 0
1, 900.00000, 0.492268, 0.2274, 0.49011, -0.19376, 0.494919, -0.0342602, 0, 0
1, 1800.00000, 0.492455, 0.275935, 0.489656, -0.216498, 0.495189, -0.0602951, 0, 0
1, 2700.00000, 0.492479, 0.278359, 0.489613, -0.212353, 0.495205, -0.0669917, 0, 0
2, 0.00000, 0.492324, 0.291721, 0.489573, -0.243015, 0.495408, -0.0493617, 0, 0
2, 900.00000, 0.492179, 0.267177, 0.489782, -0.240939, 0.495337, -0.027354, 0, 0
2, 1800.00000, 0.491938, 0.280645, 0.489654, -0.276501, 0.495709, -0.00539481, 0, 0
2, 2700.00000, 0.491958, 0.294388, 0.48954, -0.287498, 0.495804, -0.00824847, 0, 0
3, 0.00000, 0.491917, 0.29711, 0.489504, -0.297062, 0.495881, -0.00160917, 0, 0
3, 900.00000, 0.491893, 0.295683, 0.489503, -0.297955, 0.495907, 0.000840552, 0, 0
3, 1800.00000, 0.492025, 0.259984, 0.489888, -0.253844, 0.495387, -0.00714975, 0, 0
3, 2700.00000, 0.492001, 0.277987, 0.489692, -0.272602, 0.495604, -0.00696268, 0, 0
4, 0.00000, 0.491955, 0.261656, 0.489847, -0.26275, 0.495498, -8.6066E-005, 0, 0
4, 900.00000, 0.491925, 0.261061, 0.489891, -0.261954, 0.495489, 0.000125196, 0, 0
4, 1800.00000, 0.491985, 0.268205, 0.489779, -0.265368, 0.495536, -0.00407162, 0, 0
4, 2700.00000, 0.491976, 0.263887, 0.489802, -0.263893, 0.49552, -0.00139664, 0, 0
5, 0.00000, 0.491949, 0.265196, 0.489787, -0.266788, 0.495562, 0.000249079, 0, 0
5, 900.00000, 0.492053, 0.275013, 0.489667, -0.265235, 0.495578, -0.0112155, 0, 0
5, 1800.00000, 0.491422, 0.211683, 0.490505, -0.277198, 0.495373, 0.0645677, 0, 0
5, 2700.00000, 0.491752, 0.245506, 0.489968, -0.271591, 0.495579, 0.0248186, 0, 0
6, 0.00000, 0.491847, 0.24938, 0.489848, -0.266661, 0.495603, 0.0159915, 0, 0
6, 900.00000, 0.491775, 0.23661, 0.490038, -0.266564, 0.495486, 0.0288028, 0, 0
6, 1800.00000, 0.491625, 0.249701, 0.490002, -0.295406, 0.495674, 0.0443578, 0, 0
6, 2700.00000, 0.491606, 0.258177, 0.489959, -0.302957, 0.495736, 0.0433216, 0, 0
7, 0.00000, 0.491592, 0.253832, 0.489987, -0.304594, 0.495723, 0.0493453, 0, 0
7, 900.00000, 0.49163, 0.257064, 0.489966, -0.300141, 0.495707, 0.0417646, 0, 0
7, 1800.00000, 0.491526, 0.245743, 0.490085, -0.299941, 0.495691, 0.0528806, 0, 0
7, 2700.00000, 0.491622, 0.242196, 0.490014, -0.28637, 0.49567, 0.0432213, 0, 0
8, 0.00000, 0.491699, 0.25004, 0.489882, -0.283962, 0.49572, 0.0325943, 0, 0
8, 900.00000, 0.491652, 0.233965, 0.489983, -0.28502, 0.495664, 0.0495661, 0, 0
8, 1800.00000, 0.49153, 0.234818, 0.489978, -0.29335, 0.495792, 0.0570366, 0, 0
8, 2700.00000, 0.491627, 0.229008, 0.490014, -0.277875, 0.495661, 0.0477528, 0, 0
9, 0.00000, 0.491362, 0.198626, 0.490597, -0.279588, 0.495341, 0.0799371, 0, 0
9, 900.00000, 0.491342, 0.192401, 0.490655, -0.277199, 0.495303, 0.0837739, 0, 0
9, 1800.00000, 0.491402, 0.223892, 0.490363, -0.301937, 0.495534, 0.0765836, 0, 0
9, 2700.00000, 0.491298, 0.198478, 0.490573, -0.284438, 0.49543, 0.0849068, 0, 0
10, 0.00000, 0.49156, 0.205482, 0.490221, -0.264448, 0.495515, 0.0575772, 0, 0
10, 900.00000, 0.491418, 0.196083, 0.490375, -0.269903, 0.495511, 0.0730479, 0, 0
10, 1800.00000, 0.49148, 0.223614, 0.49009, -0.292397, 0.495732, 0.0674459, 0, 0
10, 2700.00000, 0.491587, 0.22894, 0.490039, -0.288641, 0.49568, 0.0586336, 0, 0
11, 0.00000, 0.491771, 0.238716, 0.489894, -0.279568, 0.495635, 0.0394337, 0, 0
11, 900.00000, 0.491618, 0.231879, 0.490009, -0.288886, 0.495674, 0.0556596, 0, 0
11, 1800.00000, 0.492066, 0.215478, 0.49015, -0.230259, 0.495083, 0.0138943, 0, 0
11, 2700.00000, 0.491818, 0.18286, 0.49062, -0.225408, 0.49486, 0.0417775, 0, 0
12, 0.00000, 0.491814, 0.175821, 0.49069, -0.218624, 0.494792, 0.0420681, 0, 0
12, 900.00000, 0.491708, 0.160023, 0.490875, -0.214027, 0.494713, 0.0533372, 0, 0
12, 1800.00000, 0.491909, 0.190722, 0.490391, -0.222436, 0.494996, 0.0307453, 0, 0
12, 2700.00000, 0.49194, 0.163948, 0.490621, -0.196292, 0.494739, 0.0319364, 0, 0
13, 0.00000, 0.49197, 0.186457, 0.490384, -0.217525, 0.494942, 0.0301407, 0, 0
13, 900.00000, 0.491956, 0.143287, 0.49082, -0.175435, 0.494519, 0.0316701, 0, 0
13, 1800.00000, 0.491603, 0.121284, 0.491112, -0.185408, 0.494579, 0.0635479, 0, 0
13, 2700.00000, 0.491425, 0.127695, 0.491158, -0.208331, 0.494713, 0.080037, 0, 0
14, 0.00000, 0.491544, 0.0998785, 0.491435, -0.167409, 0.494323, 0.0678016, 0, 0
14, 900.00000, 0.491522, 0.0747897, 0.491722, -0.143093, 0.494048, 0.0679736, 0, 0
14, 1800.00000, 0.491521, 0.0756339, 0.491725, -0.145451, 0.494052, 0.0700332, 0, 0
14, 2700.00000, 0.491571, 0.0901468, 0.491635, -0.152203, 0.494093, 0.0622295, 0, 0
15, 0.00000, 0.491705, 0.113029, 0.49143, -0.160596, 0.494167, 0.0479177, 0, 0
15, 900.00000, 0.49197, 0.125678, 0.491151, -0.147671, 0.494179, 0.0221846, 0, 0
15, 1800.00000, 0.492008, 0.131516, 0.491096, -0.152131, 0.494196, 0.0207223, 0, 0
15, 2700.00000, 0.492038, 0.133844, 0.491055, -0.153591, 0.494204, 0.019616, 0, 0
16, 0.00000, 0.492062, 0.140248, 0.491001, -0.153937, 0.494231, 0.0133777, 0, 0
16, 900.00000, 0.492005, 0.13862, 0.491092, -0.153677, 0.494201, 0.0151497, 0, 0
16, 1800.00000, 0.491849, 0.121632, 0.491288, -0.154294, 0.494165, 0.0330201, 0, 0
16, 2700.00000, 0.492038, 0.131617, 0.491161, -0.149078, 0.494096, 0.0173272, 0, 0
17, 0.00000, 0.491946, 0.126843, 0.491243, -0.153895, 0.494108, 0.0270723, 0, 0
17, 900.00000, 0.492076, 0.133234, 0.491172, -0.147001, 0.494043, 0.013243, 0, 0
17, 1800.00000, 0.492012, 0.116825, 0.491324, -0.142771, 0.493958, 0.0258076, 0, 0
17, 2700.00000, 0.491986, 0.0968844, 0.491491, -0.129315, 0.493814, 0.0320843, 0, 0
18, 0.00000, 0.492035, 0.120781, 0.491268, -0.143538, 0.49399, 0.0224095, 0, 0
18, 900.00000, 0.492108, 0.131427, 0.4911, -0.144359, 0.494083, 0.0123625, 0, 0
18, 1800.00000, 0.492118, 0.131507, 0.491105, -0.152685, 0.494068, 0.0205346, 0, 0
18, 2700.00000, 0.492211, 0.153034, 0.490946, -0.155767, 0.494127, 0.00149593, 0, 0
19, 0.00000, 0.492286, 0.155543, 0.490925, -0.153541, 0.494082, -0.00250897, 0, 0
19, 900.00000, 0.492207, 0.159713, 0.490916, -0.164844, 0.494167, 0.00436432, 0, 0
19, 1800.00000, 0.49208, 0.161356, 0.490957, -0.174755, 0.494258, 0.0129661, 0, 0
19, 2700.00000, 0.491975, 0.151198, 0.491027, -0.180142, 0.494289, 0.0281406, 0, 0
20, 0.00000, 0.491865, 0.173576, 0.490877, -0.212087, 0.494553, 0.0377736, 0, 0
20, 900.00000, 0.491771, 0.168043, 0.490914, -0.211613, 0.49461, 0.0429292, 0, 0
20, 1800.00000, 0.491841, 0.187591, 0.490757, -0.227467, 0.494701, 0.0393001, 0, 0
20, 2700.00000, 0.491832, 0.197851, 0.490638, -0.23413, 0.494826, 0.0354402, 0, 0
21, 0.00000, 0.491488, 0.234082, 0.490417, -0.302222, 0.495395, 0.066865, 0, 0
21, 900.00000, 0.491884, 0.228351, 0.490373, -0.257389, 0.495037, 0.0277247, 0, 0
21, 1800.00000, 0.491932, 0.236585, 0.490355, -0.257623, 0.495012, 0.0200717, 0, 0
21, 2700.00000, 0.492166, 0.26059, 0.490091, -0.252619, 0.495043, -0.00899942, 0, 0
22, 0.00000, 0.492088, 0.233724, 0.490328, -0.243693, 0.494891, 0.00968151, 0, 0
22, 900.00000, 0.491899, 0.204692, 0.490578, -0.234265, 0.494821, 0.0288655, 0, 0
22, 1800.00000, 0.492104, 0.22693, 0.49036, -0.228132, 0.494834, 0.000435992, 0, 0
22, 2700.00000, 0.492083, 0.202438, 0.49055, -0.20861, 0.494659, 0.00511348, 0, 0
23, 0.00000, 0.491959, 0.179121, 0.490739, -0.197478, 0.494596, 0.0177117, 0, 0
23, 900.00000, 0.492201, 0.223442, 0.49037, -0.209422, 0.494726, -0.014739, 0, 0
23, 1800.00000, 0.491859, 0.185978, 0.49066, -0.213362, 0.494777, 0.0266673, 0, 0
23, 2700.00000, 0.491806, 0.192417, 0.490581, -0.224103, 0.494909, 0.0308892, 0, 0
24, 0.00000, 0.492278, 0.199428, 0.490461, -0.166347, 0.494556, -0.0335503, 0, 0
