hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.150145, 0.142151, 0.149741, -0.127926, 0.150658, -0.0137798, 0, 0
0, 1800.00000, 0.150119, 0.177866, 0.149626, -0.173618, 0.150795, -0.00488177, 0, 0
0, 2700.00000, 0.150088, 0.171081, 0.149672, -0.172851, 0.150782, 0.00135095, 0, 0
1, 0.00000, 0.150112, 0.168539, 0.149668, -0.159521, 0.150761, -0.00953486, 0, 0
1, 900.00000, 0.150136, 0.15854, 0.149679, -0.139517, 0.150726, -0.0193384, 0, 0
1, 1800.00000, 0.150178, 0.193749, 0.149581, -0.153403, 0.150783, -0.0407632, 0, 0
1, 2700.00000, 0.150198, 0.197244, 0.149565, -0.145332, 0.150777, -0.0524167, 0, 0
2, 0.00000, 0.15015, 0.199626, 0.149574, -0.168554, 0.150818, -0.0312709, 0, 0
2, 900.00000, 0.150124, 0.183193, 0.149616, -0.166382, 0.1508, -0.017389, 0, 0
2, 1800.00000, 0.150052, 0.191703, 0.149591, -0.197309, 0.1509, 0.00496283, 0, 0
2, 2700.00000, 0.150044, 0.199586, 0.149571, -0.208942, 0.150926, 0.0086391, 0, 0
3, 0.00000, 0.150039, 0.201579, 0.149562, -0.214691, 0.150941, 0.0122834, 0, 0
3, 900.00000, 0.150043, 0.198959, 0.149563, -0.210705, 0.150935, 0.0110033, 0, 0
3, 1800.00000, 0.150073, 0.174682, 0.149648, -0.179684, 0.150821, 0.00450263, 0, 0
3, 2700.00000, 0.150068, 0.189408, 0.1496, -0.19458, 0.150873, 0.00427959, 0, 0
4, 0.00000, 0.150058, 0.178619, 0.149631, -0.187639, 0.150852, 0.0083962, 0, 0
4, 900.00000, 0.150057, 0.176787, 0.149644, -0.184452, 0.150841, 0.00735214, 0, 0
4, 1800.00000, 0.150065, 0.18559, 0.149614, -0.19189, 0.150863, 0.00563806, 0, 0
4, 2700.00000, 0.150065, 0.18312, 0.149615, -0.190842, 0.150861, 0.00688266, 0, 0
5, 0.00000, 0.150058, 0.184616, 0.149608, -0.193609, 0.150875, 0.00813773, 0, 0
5, 900.00000, 0.150083, 0.19171, 0.149585, -0.192688, 0.150874, 0.000232997, 0, 0
5, 1800.00000, 0.149953, 0.162027, 0.149735, -0.209945, 0.150854, 0.0473937, 0, 0
5, 2700.00000, 0.150027, 0.180338, 0.149623, -0.202023, 0.150891, 0.0209518, 0, 0
6, 0.00000, 0.150053, 0.184729, 0.149589, -0.198668, 0.150899, 0.0131605, 0, 0
6, 900.00000, 0.150021, 0.172428, 0.149649, -0.202526, 0.150872, 0.0294357, 0, 0
6, 1800.00000, 0.149978, 0.186111, 0.14962, -0.232862, 0.150945, 0.0458925, 0, 0
6, 2700.00000, 0.149969, 0.191917, 0.149603, -0.241136, 0.15097, 0.0482076, 0, 0
7, 0.00000, 0.149971, 0.187458, 0.149615, -0.241417, 0.150956, 0.0530581, 0, 0
7, 900.00000, 0.149981, 0.190578, 0.149607, -0.235856, 0.150953, 0.0445304, 0, 0
7, 1800.00000, 0.149949, 0.179139, 0.14966, -0.234407, 0.150933, 0.0544948, 0, 0
7, 2700.00000, 0.149973, 0.177961, 0.149642, -0.223488, 0.150929, 0.0452556, 0, 0
8, 0.00000, 0.150003, 0.184352, 0.1496, -0.217426, 0.150939, 0.0322752, 0, 0
8, 900.00000, 0.150006, 0.180557, 0.149617, -0.214234, 0.150919, 0.0328597, 0, 0
