hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0673288, 0.0818838, 0.0671891, -0.0633498, 0.0674128, -0.0182065, 0, 0
0, 1800.00000, 0.0673287, 0.0941266, 0.0671671, -0.0817908, 0.0674343, -0.0125604, 0, 0
0, 2700.00000, 0.0673269, 0.0805774, 0.0671892, -0.0664548, 0.0674141, -0.014193, 0, 0
1, 0.00000, 0.0673364, 0.0819129, 0.0671831, -0.0590836, 0.0674105, -0.0229465, 0, 0
1, 900.00000, 0.0673459, 0.0819438, 0.0671788, -0.0495875, 0.0674054, -0.0324269, 0, 0
1, 1800.00000, 0.0673279, 0.082905, 0.0671823, -0.0652512, 0.0674199, -0.0177484, 0, 0
1, 2700.00000, 0.0673507, 0.0941613, 0.0671609, -0.0546884, 0.0674184, -0.0396599, 0, 0
2, 0.00000, 0.0673326, 0.106601, 0.0671543, -0.082761, 0.0674435, -0.0237986, 0, 0
2, 900.00000, 0.0673396, 0.102757, 0.0671566, -0.0739366, 0.0674339, -0.0290346, 0, 0
2, 1800.00000, 0.0673334, 0.107219, 0.0671484, -0.0853805, 0.0674484, -0.0220445, 0, 0
2, 2700.00000, 0.0673378, 0.111275, 0.0671433, -0.0872048, 0.067449, -0.0242882, 0, 0
3, 0.00000, 0.0673377, 0.10383, 0.0671486, -0.0823548, 0.0674438, -0.0216966, 0, 0
3, 900.00000, 0.0673389, 0.105199, 0.0671462, -0.081967, 0.0674451, -0.0234413, 0, 0
3, 1800.00000, 0.067351, 0.0876386, 0.0671734, -0.0574186, 0.0674057, -0.0303257, 0, 0
3, 2700.00000, 0.0673466, 0.0997512, 0.0671561, -0.0713422, 0.0674273, -0.0287548, 0, 0
4, 0.00000, 0.0673444, 0.0937952, 0.0671637, -0.0669584, 0.067422, -0.0270143, 0, 0
4, 900.00000, 0.0673311, 0.0915998, 0.0671708, -0.0724266, 0.0674285, -0.0191598, 0, 0
4, 1800.00000, 0.0673419, 0.101497, 0.0671545, -0.0751611, 0.0674337, -0.0265469, 0, 0
4, 2700.00000, 0.067342, 0.104878, 0.0671489, -0.0782277, 0.0674391, -0.0269803, 0, 0
5, 0.00000, 0.0673432, 0.104337, 0.0671486, -0.0770573, 0.0674383, -0.0275627, 0, 0
5, 900.00000, 0.0673505, 0.109569, 0.0671408, -0.0770275, 0.0674388, -0.0328588, 0, 0
