hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 10.9314, -179.86, 10.9016, 179.873, 10.9683, 179.988, 0, 0
0, 1800.00000, 0.109291, 0.176058, 0.108934, -0.177112, 0.109786, 0.000325831, 0, 0
0, 2700.00000, 0.109268, 0.169065, 0.108967, -0.175975, 0.109777, 0.00647913, 0, 0
1, 0.00000, 0.109285, 0.166678, 0.108965, -0.162791, 0.109761, -0.00440432, 0, 0
1, 900.00000, 0.109303, 0.156862, 0.108972, -0.142552, 0.109735, -0.0146417, 0, 0
1, 1800.00000, 0.109334, 0.192371, 0.1089, -0.157057, 0.109777, -0.0357569, 0, 0
1, 2700.00000, 0.109349, 0.196393, 0.108888, -0.149234, 0.109773, -0.0477213, 0, 0
2, 0.00000, 0.109314, 0.198499, 0.108895, -0.172332, 0.109803, -0.026328, 0, 0
2, 900.00000, 0.109295, 0.181857, 0.108926, -0.169866, 0.10979, -0.0126218, 0, 0
2, 1800.00000, 0.109241, 0.189915, 0.108907, -0.200913, 0.109863, 0.0103146, 0, 0
2, 2700.00000, 0.109236, 0.197757, 0.108893, -0.212629, 0.109882, 0.0141107, 0, 0
3, 0.00000, 0.109232, 0.199721, 0.108886, -0.21841, 0.109893, 0.0178013, 0, 0
3, 900.00000, 0.109235, 0.197142, 0.108887, -0.214374, 0.109889, 0.0164537, 0, 0
3, 1800.00000, 0.109257, 0.173055, 0.108949, -0.182718, 0.109805, 0.0091422, 0, 0
3, 2700.00000, 0.109253, 0.187757, 0.108914, -0.197907, 0.109843, 0.0091627, 0, 0
4, 0.00000, 0.109246, 0.176916, 0.108937, -0.190732, 0.109828, 0.0131529, 0, 0
4, 900.00000, 0.109246, 0.175314, 0.108945, -0.18741, 0.10982, 0.0118176, 0, 0
4, 1800.00000, 0.109251, 0.18403, 0.108922, -0.194613, 0.109838, 0.00987439, 0, 0
4, 2700.00000, 0.109251, 0.181541, 0.108924, -0.193641, 0.109836, 0.0112208, 0, 0
5, 0.00000, 0.109246, 0.182957, 0.10892, -0.196727, 0.109845, 0.0129368, 0, 0
5, 900.00000, 0.109264, 0.190186, 0.108902, -0.195705, 0.109845, 0.00463821, 0, 0
5, 1800.00000, 0.109169, 0.159829, 0.109012, -0.212113, 0.109831, 0.0517479, 0, 0
5, 2700.00000, 0.109223, 0.178547, 0.10893, -0.204801, 0.109858, 0.0254746, 0, 0
6, 0.00000, 0.109242, 0.183106, 0.108906, -0.201503, 0.109863, 0.0175886, 0, 0
6, 900.00000, 0.109219, 0.170704, 0.10895, -0.204784, 0.109842, 0.033394, 0, 0
6, 1800.00000, 0.10919, 0.184874, 0.108936, -0.233083, 0.109885, 0.0473596, 0, 0
6, 2700.00000, 0.109186, 0.191384, 0.108929, -0.239242, 0.109897, 0.0469186, 0, 0
7, 0.00000, 0.109186, 0.187187, 0.108935, -0.238793, 0.109891, 0.0507239, 0, 0
7, 900.00000, 0.109194, 0.189846, 0.108931, -0.234433, 0.109887, 0.0438094, 0, 0
7, 1800.00000, 0.109168, 0.177557, 0.10896, -0.235385, 0.109884, 0.0570178, 0, 0
7, 2700.00000, 0.109184, 0.176302, 0.108945, -0.224845, 0.109883, 0.0481177, 0, 0
8, 0.00000, 0.109207, 0.182593, 0.108917, -0.219684, 0.109888, 0.0362692, 0, 0
8, 900.00000, 0.109209, 0.178741, 0.108928, -0.216652, 0.109874, 0.0370502, 0, 0
8, 1800.00000, 0.109184, 0.173897, 0.108936, -0.219673, 0.109892, 0.0449236, 0, 0
