hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 6.8284, -179.787, 6.79967, 179.828, 6.85816, 179.96, 0, 0
0, 1800.00000, 0.0682516, 0.256279, 0.0679391, -0.239491, 0.0686704, -0.0179006, 0, 0
0, 2700.00000, 0.0682392, 0.242834, 0.0679675, -0.231568, 0.0686546, -0.0120298, 0, 0
1, 0.00000, 0.068244, 0.239809, 0.0679678, -0.22303, 0.0686492, -0.0176405, 0, 0
1, 900.00000, 0.0682669, 0.2264, 0.0679729, -0.189515, 0.0686212, -0.0374649, 0, 0
1, 1800.00000, 0.0682912, 0.271924, 0.0679137, -0.210539, 0.0686564, -0.062181, 0, 0
1, 2700.00000, 0.0682969, 0.276892, 0.0679046, -0.206878, 0.0686596, -0.0709433, 0, 0
2, 0.00000, 0.0682758, 0.288012, 0.0679014, -0.235399, 0.0686847, -0.0532096, 0, 0
2, 900.00000, 0.068258, 0.266017, 0.0679278, -0.233307, 0.0686754, -0.0337455, 0, 0
2, 1800.00000, 0.0682233, 0.277233, 0.0679123, -0.268421, 0.068726, -0.00997076, 0, 0
2, 2700.00000, 0.0682259, 0.289301, 0.0678986, -0.278256, 0.0687371, -0.012297, 0, 0
3, 0.00000, 0.06822, 0.291639, 0.0678943, -0.287419, 0.0687473, -0.00564795, 0, 0
3, 900.00000, 0.0682171, 0.290313, 0.0678938, -0.288098, 0.0687509, -0.00354035, 0, 0
3, 1800.00000, 0.0682357, 0.255787, 0.0679453, -0.244636, 0.0686804, -0.0120717, 0, 0
3, 2700.00000, 0.0682321, 0.273882, 0.0679188, -0.263463, 0.0687101, -0.0118766, 0, 0
4, 0.00000, 0.0682266, 0.258545, 0.0679387, -0.253839, 0.0686961, -0.00578826, 0, 0
4, 900.00000, 0.0682224, 0.257583, 0.0679449, -0.252915, 0.0686945, -0.00536258, 0, 0
4, 1800.00000, 0.0682314, 0.26725, 0.067927, -0.257724, 0.0687028, -0.0106711, 0, 0
4, 2700.00000, 0.0682305, 0.263699, 0.067929, -0.256749, 0.0687015, -0.00826294, 0, 0
5, 0.00000, 0.0682271, 0.265538, 0.0679261, -0.260122, 0.0687079, -0.0066801, 0, 0
5, 900.00000, 0.06824, 0.275531, 0.0679106, -0.259882, 0.0687104, -0.0170047, 0, 0
5, 1800.00000, 0.0681606, 0.223639, 0.0680137, -0.276115, 0.0686872, 0.0515657, 0, 0
5, 2700.00000, 0.0682038, 0.252736, 0.0679445, -0.268345, 0.068713, 0.0143985, 0, 0
6, 0.00000, 0.068218, 0.257861, 0.0679262, -0.263546, 0.068717, 0.00444236, 0, 0
6, 900.00000, 0.0682068, 0.2448, 0.0679531, -0.263903, 0.0687015, 0.0179988, 0, 0
6, 1800.00000, 0.0681861, 0.256895, 0.0679492, -0.292188, 0.0687263, 0.0340023, 0, 0
6, 2700.00000, 0.0681834, 0.265234, 0.0679434, -0.299553, 0.0687348, 0.0329264, 0, 0
7, 0.00000, 0.0681815, 0.260854, 0.0679471, -0.301071, 0.068733, 0.0388603, 0, 0
7, 900.00000, 0.0681868, 0.263759, 0.0679444, -0.296356, 0.0687305, 0.0313512, 0, 0
7, 1800.00000, 0.0681723, 0.252944, 0.0679605, -0.296752, 0.0687288, 0.0425482, 0, 0
7, 2700.00000, 0.0681861, 0.249025, 0.067951, -0.282229, 0.0687249, 0.0322997, 0, 0
8, 0.00000, 0.0681965, 0.256875, 0.0679334, -0.279976, 0.0687316, 0.0218375, 0, 0
8, 900.00000, 0.0681945, 0.247334, 0.0679477, -0.276095, 0.0687191, 0.0274649, 0, 0
8, 1800.00000, 0.0681789, 0.242645, 0.0679516, -0.279436, 0.0687309, 0.0355096, 0, 0
8, 2700.00000, 0.0681911, 0.235027, 0.0679575, -0.264031, 0.0687129, 0.0280302, 0, 0
9, 0.00000, 0.0681577, 0.209867, 0.0680314, -0.269375, 0.0686723, 0.058618, 0, 0
9, 900.00000, 0.0681529, 0.200848, 0.0680423, -0.266202, 0.068666, 0.0644706, 0, 0
9, 1800.00000, 0.068159, 0.23107, 0.0680052, -0.290263, 0.0686971, 0.0579289, 0, 0
9, 2700.00000, 0.0681456, 0.205747, 0.0680337, -0.272346, 0.068682, 0.0657039, 0, 0
10, 0.00000, 0.0681811, 0.210893, 0.0679875, -0.250114, 0.0686922, 0.0380615, 0, 0
10, 900.00000, 0.0681631, 0.201905, 0.0680088, -0.254723, 0.0686898, 0.0522051, 0, 0
10, 1800.00000, 0.0681714, 0.226559, 0.0679731, -0.27407, 0.0687169, 0.046402, 0, 0
10, 2700.00000, 0.0681846, 0.230793, 0.0679671, -0.270577, 0.06871, 0.0388705, 0, 0
11, 0.00000, 0.0682091, 0.239927, 0.0679483, -0.260983, 0.0687038, 0.0198822, 0, 0
11, 900.00000, 0.068189, 0.233623, 0.0679641, -0.270218, 0.0687084, 0.0354806, 0, 0
11, 1800.00000, 0.0682479, 0.217215, 0.0679821, -0.213645, 0.0686311, -0.00429833, 0, 0
11, 2700.00000, 0.0682144, 0.185915, 0.0680451, -0.210781, 0.0686014, 0.0242358, 0, 0
12, 0.00000, 0.0682139, 0.179122, 0.0680546, -0.204444, 0.0685923, 0.0247247, 0, 0
