Month,Monthly_Average,Monthly_Peak,Monthly_Valley,Monthly_75th_Percentile,Monthly_25th_Percentile,Source_File,Type
12,3.6335807,7.068483,0.7931251,5.61147403717041,1.99363374710083,com_13397.parquet,com
1,24.88618,81.52829,5.3190937,31.975396633148193,16.946208953857422,com_13398.parquet,com
2,17.68941,47.83732,5.3190937,21.783157348632812,13.201124429702759,com_13398.parquet,com
3,18.698774,45.208015,5.320143,22.96574306488037,14.984150886535645,com_13398.parquet,com
4,15.283119,36.589684,5.3190937,18.646145820617676,11.955624103546143,com_13398.parquet,com
5,17.938553,34.181435,4.037183,23.376493453979492,12.214640617370605,com_13398.parquet,com
6,23.216265,37.50241,3.7892964,29.31471347808838,17.391011714935303,com_13398.parquet,com
7,23.893581,38.650433,5.7442374,29.787705421447754,17.82712173461914,com_13398.parquet,com
8,24.10826,37.992596,5.986877,30.14559555053711,17.839994430541992,com_13398.parquet,com
9,20.823154,35.964424,5.3190937,27.58933687210083,14.004510164260864,com_13398.parquet,com
10,16.587605,32.991188,5.3190937,20.6687912940979,12.769571781158447,com_13398.parquet,com
11,18.36026,45.848667,5.3190937,22.277318000793457,14.36996340751648,com_13398.parquet,com
12,19.712013,50.256687,5.3190937,24.147168159484863,15.91482925415039,com_13398.parquet,com
1,37.41576,80.88678,5.4623723,45.482314109802246,29.041171073913574,com_13400.parquet,com
2,30.15923,62.58232,6.034681,36.417877197265625,23.460832595825195,com_13400.parquet,com
3,29.281218,58.730938,3.2912352,35.855281829833984,22.500871658325195,com_13400.parquet,com
4,20.911924,42.96192,2.6189778,33.62479019165039,12.402740955352783,com_13400.parquet,com
5,20.2083,39.455368,2.6189778,35.27816677093506,12.010473251342773,com_13400.parquet,com
6,20.754519,43.985283,2.6189778,34.99112892150879,11.61623764038086,com_13400.parquet,com
7,21.666317,47.505005,2.6189778,36.09488773345947,12.357422113418579,com_13400.parquet,com
8,23.204176,51.168804,2.6189778,37.5974702835083,13.603593826293945,com_13400.parquet,com
9,20.126223,46.572712,2.6189778,35.01312255859375,10.991858720779419,com_13400.parquet,com
10,20.382187,43.942493,2.6189778,34.89497184753418,11.516535758972168,com_13400.parquet,com
11,24.332174,52.01049,2.6189778,34.35445976257324,14.779752492904663,com_13400.parquet,com
12,30.791693,55.728348,5.524394,37.199944496154785,24.68198251724243,com_13400.parquet,com
1,20.231987,36.842056,5.76461,31.324495315551758,12.223308086395264,com_13401.parquet,com
2,19.69788,43.933067,5.3331256,31.324495315551758,11.779997825622559,com_13401.parquet,com
3,19.144096,40.860207,4.1825004,31.19136619567871,11.779997825622559,com_13401.parquet,com
4,19.701422,44.103954,4.1825004,31.600120544433594,11.779997825622559,com_13401.parquet,com
5,26.089165,57.38168,4.1825004,39.366271018981934,15.424405097961426,com_13401.parquet,com
6,30.795334,64.6945,4.1825004,42.885087966918945,20.36690330505371,com_13401.parquet,com
7,32.102787,65.78649,4.4701567,45.10716247558594,21.2846097946167,com_13401.parquet,com
8,32.14795,63.459606,4.1825004,45.599191665649414,21.435115814208984,com_13401.parquet,com
9,28.203178,61.23966,4.1825004,39.62683582305908,17.892770767211914,com_13401.parquet,com
10,22.634327,57.11184,4.901641,32.838008880615234,12.174890995025635,com_13401.parquet,com
11,19.77883,39.886295,5.76461,31.491950511932373,11.779997825622559,com_13401.parquet,com
12,19.40046,34.61924,5.620782,30.640117645263672,11.779997825622559,com_13401.parquet,com
1,130.43126,438.3128,19.783844,180.57050704956055,55.08893394470215,com_13404.parquet,com
2,99.41735,365.92786,19.78385,141.80585861206055,43.088300704956055,com_13404.parquet,com
3,105.0093,350.8515,17.678873,148.26146697998047,43.419151306152344,com_13404.parquet,com
4,85.694756,228.85211,18.13056,136.7160758972168,41.70463180541992,com_13404.parquet,com
5,119.21191,232.10191,16.533306,176.92914962768555,76.29261207580566,com_13404.parquet,com
6,131.80806,249.1788,16.533306,189.30335235595703,86.5538101196289,com_13404.parquet,com
7,137.41505,250.42197,23.031675,196.93503189086914,92.6574535369873,com_13404.parquet,com
8,136.92036,242.61823,17.197332,199.28862762451172,91.43057060241699,com_13404.parquet,com
9,126.313896,237.74725,16.729992,186.9542007446289,81.19889640808105,com_13404.parquet,com
10,104.67703,232.39241,18.913023,146.00225067138672,49.56554126739502,com_13404.parquet,com
11,105.89109,352.51642,19.658775,148.1902732849121,43.34047317504883,com_13404.parquet,com
12,106.884285,421.68274,21.607428,153.47023010253906,42.9583683013916,com_13404.parquet,com
1,54.078472,108.522865,6.2268844,76.27624702453613,33.31879425048828,com_13406.parquet,com
2,49.483555,95.71225,6.0735006,75.52801895141602,31.20661497116089,com_13406.parquet,com
3,48.496426,95.2962,6.0735006,75.27791976928711,31.170227527618408,com_13406.parquet,com
4,45.888252,95.09534,6.0735006,74.41126251220703,28.75185537338257,com_13406.parquet,com
5,47.71634,98.80251,6.0735006,76.81319236755371,28.586121082305908,com_13406.parquet,com
6,48.793472,101.36737,6.484377,79.13209533691406,29.667274475097656,com_13406.parquet,com
7,51.034008,108.861084,6.0735006,80.94063949584961,30.587528228759766,com_13406.parquet,com
8,55.36641,114.44684,6.0735006,84.53068351745605,32.56325912475586,com_13406.parquet,com
9,48.413715,102.26193,6.0735006,78.25458908081055,29.63572120666504,com_13406.parquet,com
10,48.698914,99.08919,6.0735006,75.65068626403809,28.01158571243286,com_13406.parquet,com
11,49.389427,95.115204,6.0735006,74.56057739257812,30.614413738250732,com_13406.parquet,com
12,49.17288,95.386925,6.0735006,75.4960765838623,31.606273651123047,com_13406.parquet,com
1,8.935127,17.291431,2.3472657,13.402851104736328,5.279794812202454,com_13410.parquet,com
2,8.64456,17.623901,2.0390627,13.400097370147705,5.260320663452148,com_13410.parquet,com
3,8.460702,17.28411,1.7925001,13.211593627929688,5.260320663452148,com_13410.parquet,com
4,8.295482,16.391933,1.7925001,13.236490249633789,5.260320663452148,com_13410.parquet,com
5,9.5227375,19.926714,1.7925001,14.852893829345703,5.4302239418029785,com_13410.parquet,com
6,11.325906,22.512442,1.7925001,16.718619346618652,6.8466010093688965,com_13410.parquet,com
7,12.022482,22.898735,1.7925001,17.783669471740723,7.442035555839539,com_13410.parquet,com
8,12.262609,22.328083,1.7925001,17.95118808746338,7.880311489105225,com_13410.parquet,com
9,10.553896,21.490023,1.7925001,15.638969898223877,5.916411876678467,com_13410.parquet,com
10,9.138524,19.972027,1.8541408,13.848983526229858,5.357293128967285,com_13410.parquet,com
11,8.7557335,17.28411,2.162344,13.485074758529663,5.260320663452148,com_13410.parquet,com
12,8.603494,17.298351,2.3472657,13.191590309143066,5.260320663452148,com_13410.parquet,com
1,7.368019,21.379961,0.7849641,10.005217790603638,4.003938674926758,com_13413.parquet,com
2,5.365055,16.483627,0.7175863,6.881423830986023,2.5668275356292725,com_13413.parquet,com
3,5.6233106,16.210806,0.7021309,7.686764240264893,2.4795001745224,com_13413.parquet,com
4,4.119302,12.057779,0.70526975,5.702946782112122,2.1661593914031982,com_13413.parquet,com
5,4.2691035,9.044661,0.7020001,6.096470594406128,2.4660439491271973,com_13413.parquet,com
6,5.3270354,10.480857,0.7020001,7.201547265052795,3.555320978164673,com_13413.parquet,com
7,5.687225,10.7230425,0.7020001,7.643547415733337,3.930902063846588,com_13413.parquet,com
8,5.6834927,10.232952,0.7020001,7.681933283805847,3.860112428665161,com_13413.parquet,com
9,4.8054276,9.697402,0.7020001,6.677895188331604,2.799566149711609,com_13413.parquet,com
10,4.3149586,10.93043,0.77133656,5.92142117023468,2.3987135887145996,com_13413.parquet,com
11,5.6086726,16.973715,0.70734864,7.331968188285828,2.7266132831573486,com_13413.parquet,com
12,6.0565205,18.121151,0.76865727,7.930665016174316,3.051464557647705,com_13413.parquet,com
1,31.84438,63.337337,12.840223,42.55910873413086,15.310134649276733,com_13414.parquet,com
2,31.528887,59.95651,9.455895,42.65385723114014,14.82948112487793,com_13414.parquet,com
3,31.025263,63.35413,6.7689457,42.54727840423584,14.741981506347656,com_13414.parquet,com
4,30.855526,64.81719,7.3503356,42.78226947784424,14.696972846984863,com_13414.parquet,com
5,37.88258,75.94807,5.3092155,52.418893814086914,21.143388748168945,com_13414.parquet,com
6,46.290375,85.47279,9.652411,61.35384559631348,30.143178939819336,com_13414.parquet,com
7,47.48627,84.087616,6.197415,63.143516540527344,31.43707275390625,com_13414.parquet,com
8,48.231903,84.10121,12.502842,63.90653610229492,31.90821933746338,com_13414.parquet,com
9,42.780807,80.72982,7.3677387,59.38281536102295,27.151161193847656,com_13414.parquet,com
10,34.57024,73.34777,12.840223,46.89505386352539,18.633307933807373,com_13414.parquet,com
11,31.566212,67.05222,7.2911305,42.612701416015625,14.479480743408203,com_13414.parquet,com
12,31.476763,63.507854,12.840223,42.530306816101074,14.4515860080719,com_13414.parquet,com
1,3.0483732,5.671643,0.92409384,4.152962684631348,2.0637919902801514,com_13418.parquet,com
2,2.9620378,6.9351363,0.86025006,3.8381705284118652,2.0637919902801514,com_13418.parquet,com
3,2.8601508,6.4402766,0.73256254,3.7436704635620117,2.0637919902801514,com_13418.parquet,com
4,2.9734643,6.827984,0.7112813,3.9060457944869995,2.055041551589966,com_13418.parquet,com
5,4.115333,8.683353,0.69000006,5.692928314208984,2.620290517807007,com_13418.parquet,com
6,4.849947,9.715204,0.69000006,6.184978246688843,3.5054118633270264,com_13418.parquet,com
7,5.0587015,9.782719,0.69000006,6.662896990776062,3.6345455050468445,com_13418.parquet,com
8,5.0364304,9.410451,0.69000006,6.783498287200928,3.625021755695343,com_13418.parquet,com
9,4.468076,9.330452,0.7112813,5.7483508586883545,2.89937561750412,com_13418.parquet,com
10,3.4931936,8.689842,0.8176876,4.871483325958252,2.0891034603118896,com_13418.parquet,com
11,2.956319,6.1904187,0.8389688,4.178670406341553,2.0637919902801514,com_13418.parquet,com
12,2.949782,5.18449,0.9453751,3.8381705284118652,2.0637919902801514,com_13418.parquet,com
1,85.532135,234.21431,13.29854,109.78727531433105,50.94829177856445,com_13419.parquet,com
2,59.5167,146.32742,13.984933,78.21884155273438,39.372714042663574,com_13419.parquet,com
3,56.77669,137.47676,12.331082,75.1874771118164,35.51986122131348,com_13419.parquet,com
4,42.228462,91.2679,5.9755254,68.10578727722168,23.593578338623047,com_13419.parquet,com
5,40.922775,80.56821,5.2673554,69.78248023986816,20.99114465713501,com_13419.parquet,com
6,41.608055,80.37229,5.2673607,71.8336181640625,21.627838134765625,com_13419.parquet,com
7,42.63358,85.42276,5.2673554,72.92241668701172,21.801862716674805,com_13419.parquet,com
8,45.560383,88.38576,5.2673554,74.88710021972656,23.674798488616943,com_13419.parquet,com
9,40.353367,84.571785,5.2673554,70.66291809082031,20.26351261138916,com_13419.parquet,com
10,41.227005,82.701996,5.2673554,68.72617149353027,20.455676555633545,com_13419.parquet,com
11,48.99871,128.14317,5.272798,69.16132926940918,26.912352561950684,com_13419.parquet,com
12,60.155174,143.97711,11.936186,78.5814094543457,37.78536415100098,com_13419.parquet,com
1,21.022009,40.676285,2.6336777,30.661826610565186,15.007104873657227,com_13420.parquet,com
2,19.65231,35.71538,2.6336777,28.92439317703247,14.299071788787842,com_13420.parquet,com
3,19.186312,34.440876,2.6336777,28.37888240814209,14.076894044876099,com_13420.parquet,com
4,17.985106,35.43776,2.6336777,27.00930690765381,13.229203224182129,com_13420.parquet,com
5,18.515938,38.0046,2.6336777,29.753387451171875,12.51341986656189,com_13420.parquet,com
6,19.130617,40.45481,2.6336777,29.820873737335205,11.407758712768555,com_13420.parquet,com
7,19.796337,44.99704,2.6336777,30.821507930755615,12.440703392028809,com_13420.parquet,com
8,21.390818,47.760086,2.6336777,33.96720600128174,13.619338989257812,com_13420.parquet,com
9,18.968256,40.36041,2.6336777,29.08138370513916,13.229203224182129,com_13420.parquet,com
10,19.077503,38.00442,2.6336777,29.15897560119629,13.229203224182129,com_13420.parquet,com
11,19.588562,38.60166,2.6336777,30.22964096069336,13.938352584838867,com_13420.parquet,com
12,19.71269,39.19597,2.6671574,27.385038375854492,14.381183624267578,com_13420.parquet,com
1,3.885818,6.990376,1.0039544,5.573910236358643,2.4233832359313965,com_13423.parquet,com
2,3.7411282,6.9158854,0.7475626,5.538473129272461,2.372758150100708,com_13423.parquet,com
3,3.65169,6.982919,0.7020001,5.538473129272461,2.372758150100708,com_13423.parquet,com
4,3.5503306,6.904676,0.7020001,5.521555304527283,2.372758150100708,com_13423.parquet,com
5,4.125453,8.677033,0.7020001,6.122865676879883,2.491226315498352,com_13423.parquet,com
6,5.0224466,10.15436,0.7020001,7.138771414756775,3.356451630592346,com_13423.parquet,com
7,5.3046465,10.304099,0.7020001,7.511346101760864,3.6192761063575745,com_13423.parquet,com
8,5.371414,9.879264,0.7020001,7.6795654296875,3.5451483726501465,com_13423.parquet,com
9,4.6215935,9.264522,0.7020001,6.699811816215515,2.7778382301330566,com_13423.parquet,com
10,3.9392169,8.571945,0.7020001,5.715660572052002,2.4035303592681885,com_13423.parquet,com
11,3.7977598,7.0202312,0.72478133,5.5129934549331665,2.3973562717437744,com_13423.parquet,com
12,3.7456374,6.961169,0.94839394,5.479410648345947,2.372758150100708,com_13423.parquet,com
1,6.932729,9.988962,2.3218472,8.128965139389038,6.008403301239014,com_13425.parquet,com
2,6.892853,11.998641,2.3218472,8.14955472946167,5.824729681015015,com_13425.parquet,com
3,6.799922,10.648814,2.3218472,7.882449507713318,5.915433645248413,com_13425.parquet,com
4,6.971995,12.627756,2.3218472,8.355740785598755,5.607573866844177,com_13425.parquet,com
5,9.140601,15.595202,2.3944645,11.436410188674927,7.463883876800537,com_13425.parquet,com
6,11.246851,16.949099,2.3991187,13.684006690979004,9.037195205688477,com_13425.parquet,com
7,11.408765,17.430918,2.7678223,13.811713218688965,9.37113094329834,com_13425.parquet,com
8,11.4313545,16.662178,2.8550227,13.809443473815918,9.301119089126587,com_13425.parquet,com
9,9.948874,16.265575,2.3218472,12.828640222549438,7.266520142555237,com_13425.parquet,com
10,7.858043,15.340278,2.3218472,9.666762113571167,6.2515881061553955,com_13425.parquet,com
11,6.8589063,10.019615,2.3218472,8.13081431388855,5.858571887016296,com_13425.parquet,com
12,6.8200154,9.955355,2.3218472,8.044182777404785,5.820256590843201,com_13425.parquet,com
1,4.1949244,6.7253704,1.3550704,5.793549060821533,3.045522689819336,com_13427.parquet,com
2,4.0563693,7.314955,1.0477501,5.746391773223877,3.045522689819336,com_13427.parquet,com
3,3.9514003,6.968978,1.0230001,5.74458920955658,3.03857159614563,com_13427.parquet,com
4,3.8727465,7.4542603,1.0230001,5.669891119003296,2.8338215351104736,com_13427.parquet,com
5,4.5740843,9.641715,1.0230001,6.4586546421051025,3.137772798538208,com_13427.parquet,com
6,5.651376,11.1799555,1.0230001,7.462411642074585,4.1474103927612305,com_13427.parquet,com
7,5.9917727,11.433505,1.0230001,7.944771766662598,4.433254957199097,com_13427.parquet,com
8,6.0333066,10.866196,1.0230001,8.034172534942627,4.416118144989014,com_13427.parquet,com
9,5.2323136,10.414669,1.0230001,6.908561587333679,3.495168387889862,com_13427.parquet,com
10,4.3504252,9.662502,1.0230001,6.0217766761779785,3.058567762374878,com_13427.parquet,com
11,4.107967,7.208527,1.0230001,5.762236833572388,3.045522689819336,com_13427.parquet,com
12,4.066672,6.7190495,1.1975018,5.750936388969421,3.045522689819336,com_13427.parquet,com
1,455.7411,1402.3616,105.68142,635.8556518554688,182.65190505981445,com_13428.parquet,com
2,331.75424,856.24164,98.943855,505.35582733154297,130.44757080078125,com_13428.parquet,com
3,344.51425,952.82733,99.863556,519.8729705810547,136.08286666870117,com_13428.parquet,com
4,301.90576,711.154,98.943855,494.5716247558594,134.77471923828125,com_13428.parquet,com
5,420.62756,876.88116,109.269,624.6827087402344,246.24629974365234,com_13428.parquet,com
6,491.4074,946.7606,164.48111,672.8638305664062,316.08424377441406,com_13428.parquet,com
7,359.54398,733.6452,102.07947,480.55320739746094,229.1839370727539,com_13428.parquet,com
8,358.1693,716.37634,87.93963,483.155517578125,232.39734649658203,com_13428.parquet,com
9,439.42908,927.60535,100.60753,642.1507110595703,245.93406295776367,com_13428.parquet,com
10,350.9932,890.92017,98.95779,534.1416168212891,134.6950569152832,com_13428.parquet,com
11,341.02023,1000.0506,108.66452,520.7391662597656,135.82145309448242,com_13428.parquet,com
12,355.5647,997.69275,104.25782,529.3106384277344,134.72737503051758,com_13428.parquet,com
1,30.197449,64.14279,6.8602037,37.0494966506958,22.711064338684082,com_13430.parquet,com
2,22.43595,46.39413,7.0226035,27.083988189697266,18.37177276611328,com_13430.parquet,com
3,22.841808,41.120464,6.7195134,27.166569709777832,18.748631477355957,com_13430.parquet,com
4,17.129063,31.08668,6.4561563,22.535983085632324,13.204014778137207,com_13430.parquet,com
5,17.328535,30.135427,6.4561563,23.403275966644287,13.660601615905762,com_13430.parquet,com
6,18.532003,31.862444,8.086418,24.2140212059021,14.357879638671875,com_13430.parquet,com
7,19.525532,34.398106,6.657597,25.79438066482544,14.465271949768066,com_13430.parquet,com
8,20.54214,35.00415,8.071181,27.161992073059082,15.100403785705566,com_13430.parquet,com
9,17.887402,32.86521,6.4561563,23.617045879364014,13.622374534606934,com_13430.parquet,com
10,17.240482,29.30515,6.4561563,23.02703857421875,13.098213195800781,com_13430.parquet,com
11,20.190111,38.523743,6.4561563,24.444068908691406,15.041960716247559,com_13430.parquet,com
12,24.0669,44.03,6.987627,28.580902576446533,20.368147373199463,com_13430.parquet,com
1,8.454502,14.720576,2.2856252,13.210301399230957,4.796212673187256,com_13431.parquet,com
2,8.16111,16.01849,2.162344,13.088238716125488,4.702462673187256,com_13431.parquet,com
3,7.9768586,15.6492405,1.7925001,13.088238716125488,4.702462673187256,com_13431.parquet,com
4,7.8494973,16.986217,1.7925001,13.096114158630371,4.702462673187256,com_13431.parquet,com
5,9.988927,23.012972,1.7925001,15.406921863555908,5.077462673187256,com_13431.parquet,com
6,12.693571,26.858612,1.7925001,17.882323741912842,8.008867263793945,com_13431.parquet,com
7,13.40321,27.378855,1.7925001,19.06623888015747,8.583908081054688,com_13431.parquet,com
8,13.467642,26.309797,1.7925001,19.20655918121338,8.590285301208496,com_13431.parquet,com
9,11.309229,24.757519,1.7925001,16.274027347564697,5.827662467956543,com_13431.parquet,com
10,8.998178,22.192698,1.977422,13.505614280700684,4.796212673187256,com_13431.parquet,com
11,8.26036,15.163537,2.1007032,13.210301399230957,4.702462673187256,com_13431.parquet,com
12,8.121376,14.720576,2.470547,13.090207576751709,4.702462673187256,com_13431.parquet,com
1,36.840286,109.12634,8.138749,48.49880790710449,20.069284439086914,com_13432.parquet,com
2,27.729946,88.75772,6.494486,37.923542976379395,15.12413239479065,com_13432.parquet,com
3,28.391352,84.73578,6.492367,38.79365921020508,14.197005987167358,com_13432.parquet,com
4,24.594566,55.582962,6.5606856,37.14167499542236,12.83082127571106,com_13432.parquet,com
5,30.966782,56.805126,6.495254,44.627464294433594,18.44460105895996,com_13432.parquet,com
6,35.249428,64.41969,6.487431,48.67515277862549,23.223997592926025,com_13432.parquet,com
7,36.603638,64.345764,6.487431,50.367136001586914,24.299580097198486,com_13432.parquet,com
8,36.66644,61.93128,6.5047026,50.49571704864502,24.02576446533203,com_13432.parquet,com
9,32.572628,59.45622,6.4837503,46.42441654205322,19.6440691947937,com_13432.parquet,com
10,27.350147,56.59102,6.4838347,39.593990325927734,15.357717275619507,com_13432.parquet,com
11,28.972109,79.73922,6.514312,39.1090669631958,14.89504075050354,com_13432.parquet,com
12,29.853497,97.55932,7.6277575,39.556480407714844,16.766428470611572,com_13432.parquet,com
1,29.169321,88.176865,1.2290496,39.323909759521484,16.90884780883789,com_13439.parquet,com
2,17.623478,56.609882,1.2290496,20.691468715667725,13.691495418548584,com_13439.parquet,com
3,17.307072,42.696827,1.2290496,20.825875759124756,13.36484670639038,com_13439.parquet,com
4,12.139092,27.692455,1.2290496,17.006167888641357,8.088130235671997,com_13439.parquet,com
5,11.459511,25.368057,1.2290496,17.282759189605713,7.864308834075928,com_13439.parquet,com
6,12.970809,30.84426,1.2290496,18.02573299407959,8.747080564498901,com_13439.parquet,com
7,13.981917,33.094345,1.2290496,18.95844602584839,9.163566589355469,com_13439.parquet,com
8,15.09306,31.575117,1.2290496,21.143534660339355,9.675702095031738,com_13439.parquet,com
9,12.080542,29.40989,1.2290496,17.283814907073975,7.864308834075928,com_13439.parquet,com
10,11.896403,23.746847,1.2290496,16.97034978866577,7.903017282485962,com_13439.parquet,com
11,15.815236,36.322773,1.2290496,19.093778610229492,12.429226636886597,com_13439.parquet,com
12,19.57872,47.48281,1.2295858,23.450068950653076,15.324167013168335,com_13439.parquet,com
1,20.012562,39.28044,5.620782,30.928641319274902,11.870824813842773,com_13440.parquet,com
2,19.36074,39.28044,5.189297,30.833877563476562,11.779997825622559,com_13440.parquet,com
3,18.969519,35.13326,4.4701567,30.652584075927734,11.779997825622559,com_13440.parquet,com
4,18.541162,37.334846,4.4701567,30.662885189056396,11.779997825622559,com_13440.parquet,com
5,20.642036,44.683384,4.1825004,33.03911781311035,12.136491298675537,com_13440.parquet,com
6,24.186453,50.443558,4.1825004,37.606255531311035,14.5723557472229,com_13440.parquet,com
7,25.624804,50.95463,4.1825004,39.74211120605469,15.80140995979309,com_13440.parquet,com
8,26.182785,50.02451,4.1825004,40.12353992462158,16.301403045654297,com_13440.parquet,com
9,22.69896,48.388916,4.3335953,34.791462898254395,12.653147220611572,com_13440.parquet,com
10,20.186783,44.703545,4.901641,30.998920440673828,11.840142250061035,com_13440.parquet,com
11,19.631224,39.575714,5.136296,30.757832527160645,11.779997825622559,com_13440.parquet,com
12,19.263836,39.289413,5.855437,30.631759643554688,11.779997825622559,com_13440.parquet,com
1,37.228016,75.769356,8.804491,49.92051410675049,25.435283184051514,com_13441.parquet,com
2,28.474295,63.492672,8.804255,35.40610218048096,21.66681146621704,com_13441.parquet,com
3,29.853434,60.878452,8.804255,38.26988887786865,23.08324098587036,com_13441.parquet,com
4,24.529728,51.813946,8.804255,29.865544319152832,20.086029529571533,com_13441.parquet,com
5,29.309605,46.06654,8.815046,36.67497253417969,22.715607166290283,com_13441.parquet,com
6,33.512447,50.51538,8.916981,41.66635990142822,26.239508152008057,com_13441.parquet,com
7,33.71856,50.05582,8.902038,41.57889366149902,26.719533443450928,com_13441.parquet,com
8,33.85827,49.288857,8.903905,41.80253028869629,26.382012844085693,com_13441.parquet,com
9,31.557283,48.565525,9.038821,39.831729888916016,24.522686004638672,com_13441.parquet,com
10,26.485332,46.654106,8.804255,32.521780014038086,20.503795623779297,com_13441.parquet,com
11,29.065102,58.096596,8.804255,37.14036273956299,22.405458450317383,com_13441.parquet,com
12,31.36442,67.7194,8.804255,40.69873809814453,23.349196434020996,com_13441.parquet,com
1,19.805443,45.68908,4.0168343,24.827852725982666,13.672642230987549,com_13443.parquet,com
2,17.714115,30.296358,4.0192585,23.473368167877197,10.566677570343018,com_13443.parquet,com
3,17.627153,29.44386,4.021155,23.15223741531372,10.94551944732666,com_13443.parquet,com
4,17.49473,30.672077,4.044997,23.86213970184326,10.253912687301636,com_13443.parquet,com
5,21.164557,35.675686,4.4097676,29.139052391052246,13.570422410964966,com_13443.parquet,com
6,24.452847,40.013527,4.9570565,32.41322326660156,17.475555419921875,com_13443.parquet,com
7,24.70761,40.229496,6.2765193,32.452561378479004,17.616657733917236,com_13443.parquet,com
8,24.721424,39.055256,5.566679,32.48072338104248,17.485610961914062,com_13443.parquet,com
9,23.248594,39.030693,5.1803637,31.10428762435913,15.7518310546875,com_13443.parquet,com
10,19.053648,36.148117,4.0245547,25.319607257843018,11.159361600875854,com_13443.parquet,com
11,17.650604,28.090591,4.022158,23.53171396255493,10.664087772369385,com_13443.parquet,com
12,17.72189,31.98644,4.0226774,23.242486476898193,10.988676071166992,com_13443.parquet,com
1,8.666133,16.67294,2.162344,13.127470016479492,5.555000305175781,com_13444.parquet,com
2,8.369819,17.20579,2.1007032,12.991841793060303,5.367500305175781,com_13444.parquet,com
3,8.14278,16.26813,1.7925001,12.832157135009766,5.367500305175781,com_13444.parquet,com
4,8.099188,17.016476,1.7925001,12.91745924949646,5.367500305175781,com_13444.parquet,com
5,10.28501,21.263771,1.7925001,15.54799509048462,6.258103370666504,com_13444.parquet,com
6,12.0773,23.813839,1.7925001,16.736631393432617,8.373062133789062,com_13444.parquet,com
7,12.671038,24.298382,1.7925001,17.794777393341064,9.091858863830566,com_13444.parquet,com
8,12.861024,23.525766,1.7925001,18.04519033432007,9.30093002319336,com_13444.parquet,com
9,11.412343,23.021736,1.7925001,15.3975191116333,7.995290279388428,com_13444.parquet,com
10,9.406451,21.59594,1.7925001,13.570438385009766,5.56446373462677,com_13444.parquet,com
11,8.447267,16.97941,1.9157814,13.156450986862183,5.367500305175781,com_13444.parquet,com
12,8.301343,16.683462,2.3472657,12.979813575744629,5.367500305175781,com_13444.parquet,com
1,4.024412,10.250327,0.21069422,4.683190226554871,3.1391202807426453,com_13445.parquet,com
2,3.1320496,6.7270026,0.21069422,3.5275888442993164,2.909765124320984,com_13445.parquet,com
3,3.0032682,6.2589493,0.21069422,3.510699987411499,2.7945972084999084,com_13445.parquet,com
4,2.7087464,5.617557,0.21069422,3.4041748642921448,2.4996659755706787,com_13445.parquet,com
5,2.7699404,5.4855213,0.21069422,3.493324100971222,2.4957313537597656,com_13445.parquet,com
6,3.1005182,6.605252,0.21069422,3.7230985164642334,2.565195143222809,com_13445.parquet,com
7,3.305796,7.2197876,0.21069422,3.9012887477874756,2.641510009765625,com_13445.parquet,com
8,3.5240078,7.1566434,0.21069422,4.167710185050964,2.8818418979644775,com_13445.parquet,com
9,3.0555499,6.7305946,0.21069422,3.6434813737869263,2.5173124074935913,com_13445.parquet,com
10,2.979017,5.731457,0.21069422,3.4721834659576416,2.641510009765625,com_13445.parquet,com
11,3.1037166,5.7673388,0.21069422,3.4764404296875,2.9716131687164307,com_13445.parquet,com
12,3.2498412,6.137777,0.21069422,3.6032122373580933,3.040213704109192,com_13445.parquet,com
1,10.297065,27.94764,2.82734,12.9910728931427,6.149642467498779,com_13448.parquet,com
2,7.4597907,17.835833,2.82734,9.054293870925903,5.887744426727295,com_13448.parquet,com
3,7.6747975,14.622841,2.82734,9.341585874557495,5.887744426727295,com_13448.parquet,com
4,6.7896137,12.307693,2.82734,8.822578191757202,5.523455619812012,com_13448.parquet,com
5,7.4048877,12.846372,2.82734,9.567623853683472,5.9334375858306885,com_13448.parquet,com
6,7.6801023,13.338198,3.2746885,9.854851961135864,6.192807197570801,com_13448.parquet,com
7,7.8993583,15.26385,2.82734,10.147129535675049,6.158780097961426,com_13448.parquet,com
8,8.42714,14.542315,3.1285932,10.770488023757935,6.569149494171143,com_13448.parquet,com
9,7.6001472,12.914449,2.82734,9.735836744308472,5.880791664123535,com_13448.parquet,com
10,7.3319297,12.381981,2.82734,9.409354209899902,5.887744426727295,com_13448.parquet,com
11,7.799284,17.756712,2.82734,9.690210103988647,5.887744426727295,com_13448.parquet,com
12,7.8699846,19.416693,2.82734,9.54995083808899,5.887744426727295,com_13448.parquet,com
1,10.918894,20.92538,1.4641026,16.31751251220703,6.602439999580383,com_13450.parquet,com
2,10.433587,20.638912,1.463492,16.218343257904053,6.473800539970398,com_13450.parquet,com
3,10.245384,20.512497,1.4273927,16.16803550720215,6.458988428115845,com_13450.parquet,com
4,9.743339,20.260256,1.4171501,16.154380798339844,6.239320397377014,com_13450.parquet,com
5,9.857547,20.122797,1.4171501,16.154380798339844,6.2355732917785645,com_13450.parquet,com
6,9.506014,17.99707,1.4171501,16.154380798339844,6.2355732917785645,com_13450.parquet,com
7,9.524396,17.99707,1.4171501,16.154380798339844,6.2355732917785645,com_13450.parquet,com
8,9.946857,20.122797,1.4171501,16.154380798339844,6.2355732917785645,com_13450.parquet,com
