bldg_id,Occurrence_Count,Unique_Source_Files
111252,11,"['res_596.parquet', 'res_561.parquet', 'res_314.parquet', 'res_475.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_181.parquet', 'res_363.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet']"
111769,6,"['res_561.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_850.parquet', 'res_730.parquet']"
130936,10,"['res_596.parquet', 'res_561.parquet', 'res_314.parquet', 'res_475.parquet', 'res_363.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet']"
140947,7,"['res_596.parquet', 'res_561.parquet', 'res_314.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_181.parquet', 'res_850.parquet']"
142033,4,"['res_1200.parquet', 'res_1079.parquet', 'res_224.parquet', 'res_78.parquet']"
143709,10,"['res_1160.parquet', 'res_561.parquet', 'res_898.parquet', 'res_197.parquet', 'res_475.parquet', 'res_491.parquet', 'res_363.parquet', 'res_1079.parquet', 'res_850.parquet', 'res_1142.parquet']"
208538,11,"['res_1224.parquet', 'res_85.parquet', 'res_561.parquet', 'res_197.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_363.parquet', 'res_850.parquet', 'res_344.parquet', 'res_1142.parquet']"
212024,9,"['res_1224.parquet', 'res_561.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_363.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet']"
216000,7,"['res_596.parquet', 'res_561.parquet', 'res_314.parquet', 'res_664.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_850.parquet']"
217379,10,"['res_596.parquet', 'res_561.parquet', 'res_314.parquet', 'res_664.parquet', 'res_363.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_850.parquet', 'res_85.parquet']"
242925,9,"['res_596.parquet', 'res_561.parquet', 'res_475.parquet', 'res_363.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet']"
267760,9,"['res_1224.parquet', 'res_561.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_363.parquet', 'res_453.parquet', 'res_85.parquet', 'res_1142.parquet']"
277210,11,"['res_1224.parquet', 'res_1160.parquet', 'res_561.parquet', 'res_898.parquet', 'res_197.parquet', 'res_491.parquet', 'res_1079.parquet', 'res_363.parquet', 'res_224.parquet', 'res_850.parquet', 'res_1142.parquet']"
280693,9,"['res_1224.parquet', 'res_561.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_224.parquet', 'res_363.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet']"
315317,10,"['res_958.parquet', 'res_475.parquet', 'res_1079.parquet', 'res_114.parquet', 'res_181.parquet', 'res_850.parquet', 'res_85.parquet', 'res_1142.parquet', 'res_852.parquet', 'res_618.parquet']"
