bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
361095,0,3310,280058.0,150%+,,3,Cold,In another census Place,G3000310,,Single-Family Detached,2,Natural Gas,70F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,93.79,0,50,0.0,1316.4752472136222,0.0,0.0,3002.2200428442443,11125.5639658779,0.0,0.0,0.0,0.0,45484.04394858854,0.0,0.0,47203.1988462188,0.0,0.0,0.0,0.0,58328.7628120967,0.0,128639.0,9223.0,6.447100000000001,6.89,0.0,97.733,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
361258,0,2179,108692.0,150%+,,4,Cold,Not in a census Place,G3000810,,Single-Family Detached,1,Propane,70F,Yes,3F,Night +5h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,2,100%,91%,Occupied,Propane Standard,Propane,2.37,0.0,30.5,0,40,0.0,501.7376721348445,0.0,0.0,0.0,5381.664061572516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17911.331524645535,0.0,4799.917987280655,23524.521731654106,28906.18579322662,1615.0,50541.0,8804.0,6.894100000000001,6.908600000000001,3.48,31.737,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
361356,0,881,128932.0,150%+,,2,Cold,In another census Place,G3001110,,Mobile Home,1,Propane,72F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,120000-139999,2,200%,95%,Occupied,Propane Standard,Propane,9.65,0.0,33.02,0,30,0.0,525.4764288187944,0.0,0.0,0.0,6417.084152490978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18611.1852402168,0.0,6940.216012748395,26527.62098770887,32944.70514019985,6450.0,52590.0,14711.0,5.6908,5.6516,9.843,37.629,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
361644,0,1228,109096.0,150%+,,4,Cold,Not in a census Place,G3000810,,Single-Family Detached,1,Natural Gas,75F,Yes,6F,Day and Night +4h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,13.74,0.0,44.48,0,40,0.0,578.2292214497945,0.0,0.0,0.0,8312.960905435082,0.0,0.0,0.0,0.0,23795.026329423064,0.0,10438.019235253869,35369.86824587498,0.0,0.0,0.0,0.0,43682.82915131006,7535.0,76780.0,23923.0,8.0334,7.4384,13.689,42.141,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
364657,0,1698,89096.0,120-150%,,3,Cold,Not in a census Place,G3000630,,Single-Family Detached,2,Electricity,68F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,2,100%,91%,Occupied,Electric Standard,Electricity,32.57,58.24,32.57,0,50,8139.462831893127,765.5016352898444,3274.189995964067,100.81644813924444,2916.350219283784,21003.817457102825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21003.817457102825,8418.0,85421.0,8862.0,10.2255,20.948400000000003,16.473,42.934,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
365710,0,1698,82516.0,120-150%,,3,Cold,Not in a census Place,G3000290,,Single-Family Detached,1,Natural Gas,70F,Yes,6F,Night,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,10.33,0.0,46.09,0,40,0.0,561.81724152015,0.0,0.0,0.0,9594.26762422804,0.0,0.0,0.0,0.0,20179.70160777853,0.0,11216.122926561116,32532.354144467525,0.0,0.0,0.0,0.0,42126.62176869557,9813.0,56631.0,24759.0,11.1067,10.8804,12.828,48.126,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
365944,0,1678,74877.0,120-150%,,3,Cold,"MT, Missoula",G3000630,,Single-Family Attached,2,Electricity,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,70000-79999,2,50%,79%,Occupied,Electric Standard,Electricity,7.36,0.0,20.86,0,50,10297.052050501026,270.2115266987889,0.0,0.0,1544.7776108777832,15686.335959898022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15686.335959898022,3531.0,36044.0,4246.0,6.9278,10.429799999999998,6.861,21.482,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
367287,0,1698,149501.0,120-150%,,3,Cold,In another census Place,G3001050,,Single-Family Detached,1,Natural Gas,70F,Yes,12F,Night -4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,8,100%,91%,Occupied,Electric Standard,Electricity,15.71,0.0,61.0,0,50,0.0,674.9426746066277,0.0,0.0,9521.292927755156,21026.38392950609,0.0,0.0,0.0,0.0,24968.775965462817,0.0,0.0,28047.780628692184,0.0,0.0,0.0,0.0,49074.164558198274,21583.0,69770.0,31053.0,13.9439,15.4774,15.727,63.466,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
367875,0,881,74877.0,120-150%,,3,Cold,Not in a census Place,G3000290,,Mobile Home,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,2,100%,95%,Occupied,Natural Gas Premium,Natural Gas,7.18,0.0,17.07,0,40,0.0,218.63101834847777,0.0,0.0,0.0,5356.166878467533,0.0,0.0,0.0,0.0,7858.114604527794,0.0,4171.866683901583,12843.253508157297,0.0,0.0,0.0,0.0,18199.420386624828,3722.0,22195.0,9068.0,5.352,5.4908,6.93,18.03,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
369795,0,1228,82516.0,120-150%,,2,Cold,Not in a census Place,G3000310,,Single-Family Detached,1,Other Fuel,70F,Yes,3F,Night -4h,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,80000-99999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,6.31,0.0,53.53,0,30,0.0,0.0,0.0,0.0,0.0,7300.9865001304,0.0,0.0,0.0,0.0,0.0,0.0,10949.428252704394,10949.428252704394,0.0,0.0,0.0,0.0,18250.4147528348,5238.0,85116.0,24057.0,4.943,5.3099,8.414,52.942,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,High
