bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
2684,0,1228,54023.0,100-120%,,3,Cold,In another census Place,G3000890,,Mobile Home,1,Propane,75F,Yes,12F,Night -4h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,50000-59999,1,100%,95%,Occupied,Electric Premium,Electricity,10.71,0.0,32.73,0,50,0.0,622.1898819756278,0.0,0.0,1372.4518216165166,5924.431683531472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22338.17003959695,0.0,0.0,23018.094922396504,28942.52660592797,3814.0,62669.0,4064.0,5.9718,5.7414,10.806,34.137,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
4789,0,2179,74909.0,100-120%,,4,Cold,"MT, Great Falls",G3000130,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,18.91,0.0,94.77,0,40,0.0,1439.2720256157831,0.0,0.0,0.0,10666.321598918028,0.0,0.0,0.0,0.0,50859.84658875762,0.0,10338.08200032514,61197.63551801258,0.0,0.0,0.0,0.0,71863.95711693061,21275.0,143725.0,23368.0,8.2382,7.977600000000001,19.997,98.406,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
7647,0,1698,66973.0,100-120%,,3,Cold,Not in a census Place,G3000990,,Single-Family Detached,2,Natural Gas,72F,Yes,6F,Night -1h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,90.03,0,40,0.0,1073.8124011110222,0.0,0.0,0.0,8708.606850167584,0.0,0.0,0.0,0.0,43746.718644607616,0.0,10614.448019497546,54360.87359303498,0.0,0.0,0.0,0.0,63069.48044320256,0.0,141400.0,24387.0,8.6456,9.3175,0.0,92.593,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
11666,0,854,47457.0,80-100%,,1,Cold,Not in a census Place,G3000630,,10 to 19 Unit,2,Electricity,75F,Yes,3F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,45000-49999,1,200%,105%,Occupied,Natural Gas Standard,Natural Gas,6.27,0.0,7.8,0,30,1416.41248214235,14.067411368266669,0.0,0.0,0.0,8468.874714766705,0.0,0.0,0.0,0.0,0.0,0.0,5052.838320839283,5052.838320839283,0.0,0.0,0.0,0.0,13521.71303560599,11696.0,4877.0,9313.0,12.2482,11.7731,7.335,9.615,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
12002,0,1698,68718.0,100-120%,,2,Cold,In another census Place,G3000810,,Single-Family Detached,1,Propane,68F,Yes,3F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,60000-69999,2,100%,91%,Occupied,Electric Standard,Electricity,18.72,0.0,60.15,0,30,0.0,679.6318117293833,0.0,0.0,2901.403594705,9507.811658527233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5652907980889,27986.82184609636,0.0,0.0,27986.82184609636,38308.19879542168,18232.0,90555.0,8777.0,13.387,13.2881,19.22,51.327,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
14281,0,1698,64828.0,80-100%,,4,Cold,In another census Place,G3000270,,Single-Family Detached,1,Natural Gas,68F,Yes,12F,Day +2h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,4,200%,91%,Occupied,Natural Gas Standard,Natural Gas,17.36,0.0,53.44,0,40,0.0,557.4211754675666,0.0,0.0,0.0,12843.546579227466,0.0,0.0,0.0,0.0,19453.76456696194,0.0,13989.161392530685,33442.92595949262,0.0,0.0,0.0,0.0,46286.47253872009,9803.0,54760.0,32014.000000000004,11.5168,11.7074,16.802,55.994,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
16610,0,1698,89642.0,100-120%,,3,Cold,Not in a census Place,G3001110,,Mobile Home,1,Propane,70F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,80000-99999,4,100%,95%,Occupied,Electric Premium,Electricity,31.35,0.0,56.8,0,50,0.0,745.2797314479611,0.0,0.0,4454.680266617777,15347.838873849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32513.01145383616,0.0,0.0,32513.01145383616,47860.850327685264,34920.0,91283.0,14557.0,12.4932,10.657,30.862,57.602,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
20815,0,5587,74909.0,100-120%,,5,Cold,"MT, Billings",G3001110,,Single-Family Detached,2,Natural Gas,75F,No,0F,,"Room AC, EER 8.5",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,5.11,0.0,95.96,0,50,0.0,1154.9930875487278,0.0,0.0,0.0,12810.429548298003,0.0,0.0,0.0,0.0,47155.42826178073,0.0,9715.59904727934,56871.02730906007,0.0,0.0,0.0,0.0,69681.45685735808,7662.0,152757.0,21898.0,9.8651,9.8494,8.157,91.812,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
21716,0,854,42184.0,80-100%,,1,Cold,"MT, Billings",G3001110,,5 to 9 Unit,2,Electricity,67F,No,0F,,Shared Cooling,100% Conditioned,Central AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,40000-44999,1,50%,105%,Occupied,Electric Standard,Electricity,5.29,0.0,11.31,0,30,2626.796001953628,0.0,0.0,0.0,1126.8582648121944,6733.89397934715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733.89397934715,7184.0,8961.0,2654.0,9.0189,12.8985,5.268,11.313,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
22595,0,2678,55558.0,80-100%,,3,Cold,Not in a census Place,G3000890,,Single-Family Detached,2,Other Fuel,70F,Yes,6F,Day and Night +3h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Other Fuel Fuel Boiler,,,,50000-59999,4,200%,91%,Occupied,Propane Tankless,Propane,6.65,0.0,107.11,0,0,0.0,126.8997733845722,0.0,0.0,0.0,11593.012322802597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11914.21821571135,11914.21821571135,23507.230538513944,2291.0,168008.0,30657.0,6.137899999999999,7.3757,6.67,128.961,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid
