folder,building_id,baseline_demand,uncontrolled_demand,demand_management_demand,uncontrolled_scenario_name,demand_management_scenario_name,uncontrolled_diff,demand_management_diff,uncontrolled_scenario_id,demand_management_scenario_id
parquet_commercial_202512_comm_WA,333461,3360517.762924459,3360517.762924459,3360517.762924459,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333472,1008856.9676769807,1571228.5285251804,1008856.9676769807,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",562371.5608481998,0.0,8,2
parquet_commercial_202512_comm_WA,333476,2990100.354053146,2990100.354053146,2990100.354053146,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333488,3335251.7567976685,3199396.7112919977,3197039.2910874523,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-135855.04550567083,-138212.4657102162,1,2
parquet_commercial_202512_comm_WA,333513,425565.90381169575,325527.48274350335,325527.47956081753,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-100038.4210681924,-100038.42425087822,1,2
parquet_commercial_202512_comm_WA,333520,167545.10434355403,130422.92115924116,130422.92115924583,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-37122.183184312875,-37122.1831843082,1,2
parquet_commercial_202512_comm_WA,333523,273878.1234164369,256196.454087514,255483.28112468065,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-17681.6693289229,-18394.842291756242,1,2
parquet_commercial_202512_comm_WA,333529,463577.3670118206,504343.1823544589,463577.3670118206,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",40765.81534263829,0.0,1,9
parquet_commercial_202512_comm_WA,333542,512041.5330692205,512041.5330692205,512041.5330692205,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333544,873530.0289549701,867341.0231397734,862998.0479822988,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-6189.005815196666,-10531.9809726713,1,2
parquet_commercial_202512_comm_WA,333560,326680.5960707725,405818.24121379666,326680.5960707725,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",79137.64514302416,0.0,8,2
parquet_commercial_202512_comm_WA,333591,158126.5229509046,163403.62645654028,158126.5229509046,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",5277.103505635692,0.0,1,9
parquet_commercial_202512_comm_WA,333598,4172581.622123112,3770696.260582637,3724447.2438810626,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-401885.3615404749,-448134.37824204937,1,2
parquet_commercial_202512_comm_WA,333633,330608.29484920186,347222.719860875,330608.29484920186,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",16614.425011673127,0.0,1,9
parquet_commercial_202512_comm_WA,333637,821946.9686819487,717485.0362551012,717485.0362551012,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-104461.93242684752,-104461.93242684752,1,2
parquet_commercial_202512_comm_WA,333643,458279.7573206103,458279.7573206103,458279.7573206103,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333648,176016.23661302117,168997.51241899654,165902.7999779228,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-7018.724194024631,-10113.436635098362,1,2
parquet_commercial_202512_comm_WA,333657,1493504.6274601687,1493504.6274601687,1493504.6274601687,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333659,822326.8929594111,949579.603648182,822326.8929594111,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",127252.71068877087,0.0,8,2
parquet_commercial_202512_comm_WA,333665,293823.97726410814,192639.17334522225,192639.17334522225,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-101184.80391888588,-101184.80391888588,1,2
parquet_commercial_202512_comm_WA,333670,168966.2813242026,241438.7338367862,168966.2813242026,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",72472.45251258361,0.0,8,2
parquet_commercial_202512_comm_WA,333684,138763.2116594836,146859.68933494753,138763.2116594836,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",8096.477675463917,0.0,1,9
parquet_commercial_202512_comm_WA,333687,475837.54727196647,475837.54727196647,475837.54727196647,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333712,3582991.837438213,3481475.5124968844,3461882.8168055955,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-101516.32494132873,-121109.02063261764,1,2
parquet_commercial_202512_comm_WA,333719,818305.0756742836,807356.00893039,803613.5195256923,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-10949.066743893549,-14691.556148591219,1,2
parquet_commercial_202512_comm_WA,333746,111188.89547184507,111188.89547184507,111188.89547184507,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333748,2375020.63877684,2639557.0325620384,2375020.63877684,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",264536.3937851982,0.0,8,2
parquet_commercial_202512_comm_WA,333760,1215330.9089821342,1171464.6128117843,1144069.2449997463,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-43866.29617034993,-71261.66398238786,1,2
parquet_commercial_202512_comm_WA,333766,1779503.2517774114,1779503.2517774114,1779503.2517774114,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333801,206014.3410098814,210403.11545796914,206014.3410098814,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",4388.77444808773,0.0,1,9
parquet_commercial_202512_comm_WA,333802,190043.9011869493,190043.9011869493,190043.9011869493,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333807,1280795.821888409,1485884.7477338053,1280795.821888409,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",205088.92584539624,0.0,8,2
parquet_commercial_202512_comm_WA,333820,2544393.3128162916,2166341.212115341,2166345.140775165,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-378052.1007009507,-378048.1720411265,1,2
parquet_commercial_202512_comm_WA,333840,471046.5181166811,471046.5181166811,471046.5181166811,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333845,591064.7309890069,591064.7309890069,591064.7309890069,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333867,498917.49213987414,599673.1801051659,498917.49213987414,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",100755.68796529179,0.0,8,2
parquet_commercial_202512_comm_WA,333868,2810079.034706734,2707618.9869459,2697308.4605252426,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-102460.04776083399,-112770.57418149151,1,2
parquet_commercial_202512_comm_WA,333892,909855.3720073536,909855.3720073536,909855.3720073536,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,333918,420900.21726507397,421639.08678200416,411894.59709047055,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",738.8695169301936,-9005.62017460342,1,2
parquet_commercial_202512_comm_WA,333921,204228.01752198132,257266.0474117667,204228.01752198132,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",53038.029889785365,0.0,8,2
parquet_commercial_202512_comm_WA,333926,152379.66821851037,183246.2643485604,152379.66821851037,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",30866.59613005002,0.0,1,9
parquet_commercial_202512_comm_WA,333974,187733.26251587408,215506.68609941108,187733.26251587408,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",27773.42358353699,0.0,1,9
parquet_commercial_202512_comm_WA,333976,175829.01268554977,128487.20226303433,127713.02051954393,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-47341.81042251544,-48115.99216600583,1,2
parquet_commercial_202512_comm_WA,334005,10530087.066002209,13833548.319987994,10530087.066002209,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",3303461.253985785,0.0,8,2
parquet_commercial_202512_comm_WA,334030,410900.8417093316,523158.16548756475,410900.8417093316,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",112257.32377823314,0.0,8,2
parquet_commercial_202512_comm_WA,334080,705428.4682414464,705428.4682414464,705428.4682414464,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334084,338451.46345607855,298355.1009547036,296248.8358960063,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-40096.36250137497,-42202.62756007223,1,2
parquet_commercial_202512_comm_WA,334086,1351698.2235066686,1334978.8533958853,1295129.9986715256,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-16719.37011078326,-56568.22483514296,1,2
parquet_commercial_202512_comm_WA,334103,444725.3979156702,444725.3979156702,444725.3979156702,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334112,388183.3708102226,348318.68112248863,348318.68112248863,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-39864.689687733946,-39864.689687733946,1,2
parquet_commercial_202512_comm_WA,334160,2519396.9250859474,2675756.4349132995,2519396.9250859474,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",156359.50982735213,0.0,1,9
parquet_commercial_202512_comm_WA,334164,839105.6601669468,839105.6601669468,839105.6601669468,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334276,96528.03658781206,96528.03658781206,96528.03658781206,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334280,101586.16509501761,56175.86650117727,56175.86650117727,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-45410.29859384034,-45410.29859384034,1,2
parquet_commercial_202512_comm_WA,334302,1105775.4427245846,1256907.8786794106,1105775.4427245846,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",151132.43595482595,0.0,1,9
parquet_commercial_202512_comm_WA,334315,658333.3862599123,840701.1625627915,658333.3862599123,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",182367.7763028792,0.0,1,9
parquet_commercial_202512_comm_WA,334346,621698.3243243052,696364.5575470544,621698.3243243052,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",74666.2332227492,0.0,8,2
parquet_commercial_202512_comm_WA,334352,2144567.3565632426,2176096.6213462017,2138772.913908425,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",31529.26478295913,-5794.442654817831,1,2
parquet_commercial_202512_comm_WA,334370,194697.81023878517,292026.09558140486,194697.81023878517,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",97328.2853426197,0.0,8,2
parquet_commercial_202512_comm_WA,334376,209412.37827726005,221331.2258405057,209412.37827726005,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",11918.847563245654,0.0,1,9
parquet_commercial_202512_comm_WA,334388,1123139.1571298875,999623.7286885575,999626.9987801523,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-123515.42844132998,-123512.1583497352,1,2
parquet_commercial_202512_comm_WA,334391,552162.2650886216,386879.65853342804,386879.65853342804,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-165282.6065551936,-165282.6065551936,1,2
parquet_commercial_202512_comm_WA,334400,336839.8069276954,336839.8069276954,336839.8069276954,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334404,2485856.068696731,2919065.8418848235,2485856.068696731,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",433209.77318809275,0.0,8,2
parquet_commercial_202512_comm_WA,334408,193052.37103435377,192248.23548931113,188284.4670616913,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-804.1355450426345,-4767.9039726624615,1,2
parquet_commercial_202512_comm_WA,334446,433801.76792303397,323335.7059170496,323335.7059170485,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-110466.06200598436,-110466.06200598547,1,2
parquet_commercial_202512_comm_WA,334455,4695203.386957199,4695203.386957199,4695203.386957199,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334456,77212.01383338693,41778.281478585144,41778.281478585144,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-35433.73235480178,-35433.73235480178,1,2
parquet_commercial_202512_comm_WA,334475,949447.8114466526,704899.131107055,704899.131107055,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-244548.68033959763,-244548.68033959763,1,2
parquet_commercial_202512_comm_WA,334518,486699.06825471786,489672.58511973417,476853.1586867242,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",2973.5168650163105,-9845.909567993658,1,2
parquet_commercial_202512_comm_WA,334520,773637.2431906417,653989.0837494365,653989.0837494365,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-119648.1594412052,-119648.1594412052,1,2
parquet_commercial_202512_comm_WA,334550,860738.0040745185,901923.8855974318,860738.0040745185,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",41185.88152291335,0.0,1,9
parquet_commercial_202512_comm_WA,334573,1473084.4436060083,1232892.2714473435,1232892.2714473435,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-240192.1721586648,-240192.1721586648,1,2
parquet_commercial_202512_comm_WA,334587,449766.71234394953,449565.3849033091,441665.18500126153,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-201.32744064042345,-8101.527342688001,1,2
parquet_commercial_202512_comm_WA,334589,481650.31906132016,518940.0773323955,481650.31906132016,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",37289.75827107532,0.0,1,9
parquet_commercial_202512_comm_WA,334626,536248.2279669613,490851.7921590922,490596.0126938972,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-45396.43580786913,-45652.215273064154,1,2
parquet_commercial_202512_comm_WA,334629,346449.7432063062,346449.7432063062,346449.7432063062,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334634,378224.34442624386,378224.34442624386,378224.34442624386,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334644,369181.52970626083,369181.52970626083,369181.52970626083,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334650,1027141.1397893417,1027141.1397893417,1027141.1397893417,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334713,1503503.1871239617,1700205.9305434176,1503503.1871239617,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",196702.74341945583,0.0,8,2
parquet_commercial_202512_comm_WA,334723,174628.2685008762,198836.48962748694,174628.2685008762,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",24208.221126610733,0.0,1,9
parquet_commercial_202512_comm_WA,334747,932922.7142270713,921357.9227038907,909406.7361151845,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-11564.791523180553,-23515.97811188677,1,2
parquet_commercial_202512_comm_WA,334750,73821.68728741434,73821.68728741434,73821.68728741434,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334778,726501.1490236846,768865.5446058931,726501.1490236846,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",42364.395582208526,0.0,1,9
parquet_commercial_202512_comm_WA,334782,541211.4767860391,541211.4767860391,541211.4767860391,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334788,1338693.7392032612,1338693.7392032612,1338693.7392032612,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334804,374060.33947782544,374060.33947782544,374060.33947782544,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334810,1332065.3638690715,1313091.3508772904,1311935.7123120741,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-18974.012991781114,-20129.651556997327,1,2
parquet_commercial_202512_comm_WA,334819,3795542.009487081,2429129.828589145,2429116.3473361214,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-1366412.1808979358,-1366425.6621509595,1,2
parquet_commercial_202512_comm_WA,334831,153163.31101867088,153163.31101867088,153163.31101867088,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334841,358090.2831831514,358090.2831831514,358090.2831831514,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334851,668589.5797878568,684605.1444397022,662263.6736928015,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",16015.564651845372,-6325.906095055281,1,2
parquet_commercial_202512_comm_WA,334860,9742251.067854103,9742251.067854103,9742251.067854103,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334867,723223.1744040817,723223.1744040817,723223.1744040817,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334874,2777028.6942066383,2777028.6942066383,2777028.6942066383,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334880,495271.46171166166,466891.344263737,457564.8134877074,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-28380.117447924684,-37706.64822395425,1,2
parquet_commercial_202512_comm_WA,334891,876791.2887163955,1048903.373763664,876791.2887163955,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",172112.08504726843,0.0,8,2
parquet_commercial_202512_comm_WA,334911,631118.005372373,1065250.6900519123,631118.005372373,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",434132.6846795393,0.0,8,2
parquet_commercial_202512_comm_WA,334915,886180.450287569,886180.450287569,886180.450287569,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334965,2381815.4718225393,2381815.4718225393,2381815.4718225393,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,334986,411509.56085126253,727851.1260205706,411509.56085126253,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",316341.5651693081,0.0,8,2
parquet_commercial_202512_comm_WA,334987,1872704.3500282129,1295042.0714540195,1295042.0767509446,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-577662.2785741934,-577662.2732772683,1,2
parquet_commercial_202512_comm_WA,334988,111598.32058376168,125002.83686612647,111598.32058376168,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",13404.516282364784,0.0,1,9
parquet_commercial_202512_comm_WA,334990,817320.6826744113,826301.4769302661,817320.6826744113,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",8980.794255854795,0.0,1,9
parquet_commercial_202512_comm_WA,335012,330573.58988528134,330573.58988528134,330573.58988528134,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335014,180234.41688710006,180234.41688710006,180234.41688710006,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335020,387012.5825884423,335450.5710180123,335450.5710180123,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-51562.01157043001,-51562.01157043001,1,2
parquet_commercial_202512_comm_WA,335024,2080427.3949575257,1690518.8684116204,1690516.8201130542,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-389908.5265459053,-389910.5748444714,1,2
parquet_commercial_202512_comm_WA,335027,528793.7149348923,571963.998809308,528793.7149348923,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",43170.28387441579,0.0,1,9
parquet_commercial_202512_comm_WA,335043,426771.6294467453,446865.1340188241,426771.6294467453,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",20093.50457207876,0.0,1,9
parquet_commercial_202512_comm_WA,335055,1220886.0065277012,1248543.5093816177,1210354.8519309026,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",27657.502853916492,-10531.154596798588,1,2
parquet_commercial_202512_comm_WA,335059,532961.7511927594,532961.7511927594,532961.7511927594,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335070,1385285.6504757812,1385285.6504757812,1385285.6504757812,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335075,1137510.9957937598,1137510.9957937598,1137510.9957937598,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335077,2360806.076970259,2360806.076970259,2360806.076970259,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335124,789217.5020660259,828032.8493046014,789217.5020660259,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",38815.347238575574,0.0,1,9
parquet_commercial_202512_comm_WA,335152,412569.20132337563,412569.20132337563,412569.20132337563,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335160,820421.4767294494,820421.4767294494,820421.4767294494,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335165,1361399.786039821,1050745.2231803695,1050749.0148337185,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-310654.56285945163,-310650.77120610257,1,2
parquet_commercial_202512_comm_WA,335174,1159704.5429162725,1229904.881752593,1159704.5429162725,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",70200.33883632044,0.0,1,9
parquet_commercial_202512_comm_WA,335179,563614.8813302775,603145.0313191859,563614.8813302775,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",39530.14998890832,0.0,1,9
parquet_commercial_202512_comm_WA,335180,1461551.7006917784,1318478.6714677555,1318479.7282222006,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-143073.029224023,-143071.9724695778,1,2
parquet_commercial_202512_comm_WA,335220,3101188.907757594,3101188.907757594,3101188.907757594,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335226,505656.9799921836,519919.0710439541,501656.37118893105,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",14262.09105177049,-4000.608803252573,1,2
parquet_commercial_202512_comm_WA,335233,740571.436871946,740571.436871946,740571.436871946,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335246,3703508.7252051453,3703508.7252051453,3703508.7252051453,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335256,62263.19419146138,137985.7194912926,62263.19419146138,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",75722.52529983124,0.0,8,2
parquet_commercial_202512_comm_WA,335261,1666827.2309940297,2124946.765917684,1666827.2309940297,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",458119.5349236543,0.0,8,2
parquet_commercial_202512_comm_WA,335264,134863.51098929497,120375.84981950259,120265.19626056495,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-14487.66116979238,-14598.314728730023,1,2
parquet_commercial_202512_comm_WA,335272,1230792.91420223,1454291.3464012467,1230792.91420223,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",223498.43219901668,0.0,8,2
parquet_commercial_202512_comm_WA,335280,678701.3344347002,678701.3344347002,678701.3344347002,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335281,1782301.5945349366,1782301.5945349366,1782301.5945349366,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_WA,335286,350214.77549791604,350214.77549791604,350214.77549791604,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
