bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group,Chosen_Parquet
497783,0,1228,297129.0,150%+,,3,Cold,In another census Place,G5000030,,Single-Family Detached,1,Propane,68F,Yes,6F,Night +5h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,1,200%,99%,Occupied,Propane Standard,Propane,7.96,0.0,30.98,0,40,0.0,356.96056346976667,0.0,0.0,0.0,7046.307740150739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14037.225048038928,0.0,4586.269177125106,18623.49422516403,25669.80196531477,16200.0,39395.0,7561.0,6.2833000000000006,4.782100000000001,10.719,36.397,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_1258.parquet
421082,0,1228,270137.0,150%+,,3,Cold,Not in a census Place,G5000210,,Single-Family Detached,1,Fuel Oil,70F,Yes,6F,Night +5h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,200000+,4,200%,99%,Occupied,Electric Standard,Electricity,2.6,0.0,43.28,0,50,0.0,425.53919389006666,0.0,0.0,8734.983246483083,19975.431071868497,17620.018880894346,0.0,0.0,17620.018880894346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37595.44995276284,4695.0,47069.0,28665.0,11.8402,10.5451,3.202,40.631,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_40.parquet
230222,0,1698,92315.0,120-150%,,3,Cold,Not in a census Place,G5000270,,Single-Family Detached,1,Electricity,72F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,3,50%,99%,Occupied,Fuel Oil Standard,Fuel Oil,3.46,0.0,64.12,0,40,28400.34512610937,0.0,0.0,0.0,0.0,33833.29662496202,0.0,0.0,3703.2460426962,3703.2460426962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37536.54266765822,3373.0,96895.0,5681.0,3.0705,17.148,3.786,54.767,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_123.parquet
497783,0,1228,297129.0,150%+,,3,Cold,In another census Place,G5000030,,Single-Family Detached,1,Propane,68F,Yes,6F,Night +5h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,1,200%,99%,Occupied,Propane Standard,Propane,7.96,0.0,30.98,0,40,0.0,356.96056346976667,0.0,0.0,0.0,7046.307740150739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14037.225048038928,0.0,4586.269177125106,18623.49422516403,25669.80196531477,16200.0,39395.0,7561.0,6.2833000000000006,4.782100000000001,10.719,36.397,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_517.parquet
52196,0,2678,107345.0,150%+,,3,Cold,Not in a census Place,G5000250,,Single-Family Detached,2,Other Fuel,68F,Yes,3F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,100000-119999,1,100%,99%,Occupied,Other Fuel,Other Fuel,15.18,0.0,53.51,0,40,0.0,0.0,0.0,0.0,0.0,6363.452146649462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.2413794668333,0.0,0.0,0.0,679.6318117293833,7667.325337845678,7792.0,87259.0,4269.0,9.115,6.6709,16.247,64.45,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_1209.parquet
497509,0,3310,108692.0,150%+,,3,Cold,Not in a census Place,G5000090,,Single-Family Detached,2,Propane,68F,Yes,6F,Night -5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,2,200%,99%,Occupied,Propane Standard,Propane,11.35,0.0,56.71,0,40,0.0,613.9838920108056,0.0,0.0,0.0,12280.8501244968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27495.927803557886,0.0,8288.636006610788,36760.490473842176,49041.340598338975,12382.0,88588.0,17900.0,31.4536,31.2996,11.836,63.931,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High,res_558.parquet
42872,0,872,4187.0,0-30%,,2,Cold,Not in a census Place,G5000230,,Single-Family Attached,1,Electricity,67F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,<10000,2,50%,84%,Occupied,Electric Standard,Electricity,7.02,0.0,27.91,0,30,7984.721306842194,192.54769310315,0.0,0.0,1433.1175331421666,13353.197170256964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13353.197170256964,8226.0,27899.0,3672.0,3.2792,8.9945,6.534,24.046,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low,res_747.parquet
60624,0,2179,42184.0,60-80%,,3,Cold,Not in a census Place,G5000210,,Single-Family Detached,1,Electricity,67F,No,0F,,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,40000-44999,1,200%,99%,Occupied,Electric Premium,Electricity,0.0,0.0,65.86,0,50,27951.36024660552,0.0,0.0,0.0,2427.800745306689,36949.81438517344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36949.81438517344,0.0,95366.0,7528.0,19.8166,35.3796,0.0,65.857,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low,res_606.parquet
258108,0,2179,55104.0,60-80%,,4,Cold,Not in a census Place,G5000070,,Single-Family Detached,1,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,50000-59999,2,100%,99%,Occupied,Electric Standard,Electricity,20.39,86.92,20.39,0,50,7462.175588725122,285.1581512775722,18484.28546683223,203.09825162935,2738.456079689244,34782.55382124985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34782.55382124985,6686.0,124497.0,8299.0,13.2249,28.53,16.475,70.631,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low,res_735.parquet
491241,0,1228,37492.0,60-80%,,3,Cold,In another census Place,G5000230,,Single-Family Detached,2,Fuel Oil,72F,No,0F,,,,,"Fuel Boiler, 90% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,35000-39999,2,100%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,72.68,0,40,0.0,296.5879230142889,0.0,0.0,0.0,4369.689656267833,45488.7330857113,0.0,4071.050235762339,49559.78332147364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53929.47297774147,0.0,137025.0,7837.0,5.5007,3.4592,0.0,78.352,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low,res_945.parquet
