folder,building_id,baseline_demand,uncontrolled_demand,demand_management_demand,uncontrolled_scenario_name,demand_management_scenario_name,uncontrolled_diff,demand_management_diff,uncontrolled_scenario_id,demand_management_scenario_id
parquet_commercial_202512_comm_VT,325591,2901736.4240791434,2901736.4240791434,2901736.4240791434,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325592,388136.6230160376,282313.0282144848,282312.88039800106,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-105823.59480155283,-105823.74261803657,1,2
parquet_commercial_202512_comm_VT,325594,342630.88106580183,403039.33235237043,342630.88106580183,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",60408.4512865686,0.0,1,9
parquet_commercial_202512_comm_VT,325598,1892211.5878729117,1892211.5878729117,1892211.5878729117,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325599,1566071.2888580249,1566071.2888580249,1566071.2888580249,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325600,941870.7585719923,1171890.2260805557,941870.7585719923,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",230019.46750856342,0.0,1,9
parquet_commercial_202512_comm_VT,325603,4088845.524609918,4088845.524609918,4088845.524609918,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325607,212305.95744547792,212305.95744547792,212305.95744547792,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325608,755486.1911490688,755486.1911490688,755486.1911490688,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325611,479133.1419135128,479133.1419135128,479133.1419135128,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325617,1779545.4987410759,1300049.5616093413,1300049.5616088277,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-479495.93713173456,-479495.9371322482,1,2
parquet_commercial_202512_comm_VT,325620,1004242.9606157696,1004242.9606157696,1004242.9606157696,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325623,1360572.2327157431,1360572.2327157431,1360572.2327157431,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325626,209437.60086878232,209437.60086878232,209437.60086878232,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325630,4805755.128980819,6255377.763329059,4805755.128980819,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",1449622.6343482397,0.0,1,9
parquet_commercial_202512_comm_VT,325632,1583330.114498963,1338382.892125688,1338347.6712293902,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-244947.2223732751,-244982.44326957292,1,2
parquet_commercial_202512_comm_VT,325633,869904.8253249427,1121356.9928871556,869904.8253249427,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",251452.1675622129,0.0,8,2
parquet_commercial_202512_comm_VT,325635,2194474.8834253987,2194474.8834253987,2194474.8834253987,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325637,2359477.0767469797,2737795.739481097,2359477.0767469797,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",378318.66273411736,0.0,8,2
parquet_commercial_202512_comm_VT,325639,305493.8671107073,305493.8671107073,305493.8671107073,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325642,233946.4235391295,316083.5287743038,233946.4235391295,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",82137.1052351743,0.0,1,9
parquet_commercial_202512_comm_VT,325645,266225.64325823623,266225.64325823623,266225.64325823623,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325649,136212.93935938398,147375.89451988606,131125.32770623005,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",11162.955160502082,-5087.61165315393,1,2
parquet_commercial_202512_comm_VT,325653,1383893.2243820287,989793.92474751,989793.9247475106,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-394099.2996345187,-394099.2996345181,1,2
parquet_commercial_202512_comm_VT,325654,382760.57057036454,382760.57057036454,382760.57057036454,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325657,169849.03320139478,267868.2551575722,169849.03320139478,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",98019.22195617744,0.0,1,9
parquet_commercial_202512_comm_VT,325658,235013.91042451686,235013.91042451686,235013.91042451686,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325659,180380.6237689068,262439.64052070124,180380.6237689068,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",82059.01675179444,0.0,1,9
parquet_commercial_202512_comm_VT,325660,154061.3418184407,148264.80852594663,139127.18772388334,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-5796.533292494074,-14934.154094557365,1,2
parquet_commercial_202512_comm_VT,325662,390653.02859262825,444530.3840691481,390653.02859262825,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",53877.35547651985,0.0,1,9
parquet_commercial_202512_comm_VT,325663,416337.45816273807,660736.3069618666,416337.45816273807,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",244398.8487991285,0.0,1,9
parquet_commercial_202512_comm_VT,325665,189519.99203852794,189519.99203852794,189519.99203852794,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325670,117818.6850525879,157859.84728656054,117818.6850525879,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",40041.162233972645,0.0,1,9
parquet_commercial_202512_comm_VT,325671,767293.4472377927,767293.4472377927,767293.4472377927,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325672,2180807.208951573,2413867.763637522,2180807.208951573,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",233060.55468594888,0.0,1,9
parquet_commercial_202512_comm_VT,325676,98417.8236309506,98417.8236309506,98417.8236309506,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325679,112495.31749913169,112495.31749913169,112495.31749913169,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325681,993604.0739672568,1099709.553687748,993604.0739672568,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",106105.47972049122,0.0,1,9
parquet_commercial_202512_comm_VT,325683,3778690.1323151505,3778690.1323151505,3778690.1323151505,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325684,361810.064320169,361810.064320169,361810.064320169,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325685,900821.0156409553,900821.0156409553,900821.0156409553,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325688,772556.8046533694,944429.3491251614,772556.8046533694,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",171872.54447179206,0.0,1,9
parquet_commercial_202512_comm_VT,325691,1673051.1666511141,1673051.1666511141,1673051.1666511141,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325692,495125.0931387115,495125.0931387115,495125.0931387115,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325694,1570251.5135119671,2107210.338250118,1570251.5135119671,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",536958.8247381507,0.0,1,9
parquet_commercial_202512_comm_VT,325695,910919.9076957944,1013279.680343363,910919.9076957944,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",102359.7726475686,0.0,8,2
parquet_commercial_202512_comm_VT,325697,669828.9448309425,765517.5783499613,669828.9448309425,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",95688.63351901877,0.0,1,9
parquet_commercial_202512_comm_VT,325703,88366.2412089225,88366.2412089225,88366.2412089225,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325704,11480540.529044764,13886896.896650787,11480540.529044764,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",2406356.3676060233,0.0,1,9
parquet_commercial_202512_comm_VT,325711,379221.17251892,617844.3725691985,379221.17251892,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",238623.2000502785,0.0,8,2
parquet_commercial_202512_comm_VT,325713,1711339.9799029073,1711339.9799029073,1711339.9799029073,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325714,866380.6312327455,866380.6312327455,866380.6312327455,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325715,793698.0440255696,793698.0440255696,793698.0440255696,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325716,148936.37570636065,148936.37570636065,148936.37570636065,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325717,1468807.1342587518,1468807.1342587518,1468807.1342587518,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325720,564429.3821356121,564429.3821356121,564429.3821356121,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325721,372266.7795251544,491884.4167088549,372266.7795251544,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",119617.63718370051,0.0,1,9
parquet_commercial_202512_comm_VT,325725,576883.7029692607,652950.9401376679,576883.7029692607,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",76067.23716840718,0.0,1,9
parquet_commercial_202512_comm_VT,325726,76294.13938387725,76294.13938387725,76294.13938387725,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325727,1557629.985463608,1557629.985463608,1557629.985463608,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325728,444619.88218972913,444619.88218972913,444619.88218972913,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325730,849577.0852778967,930232.2237156447,849577.0852778967,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",80655.13843774796,0.0,1,9
parquet_commercial_202512_comm_VT,325732,1981606.7270327595,1803584.2546380898,1803584.2546380896,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-178022.47239466966,-178022.4723946699,1,2
parquet_commercial_202512_comm_VT,325734,3123699.1671974156,3123699.1671974156,3123699.1671974156,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",0.0,0.0,1,9
parquet_commercial_202512_comm_VT,325737,2870771.5811034343,3377431.533415418,2870771.5811034343,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",506659.9523119838,0.0,1,9
parquet_commercial_202512_comm_VT,325739,791718.1763299948,791718.1763299948,791718.1763299948,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325742,95299.6477071266,95299.6477071266,95299.6477071266,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325748,338284.5228707197,379574.71284790285,338284.5228707197,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",41290.18997718312,0.0,1,9
parquet_commercial_202512_comm_VT,325750,735785.968221656,735785.968221656,735785.968221656,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325752,564974.0715172028,723041.9641255608,564974.0715172028,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",158067.89260835806,0.0,1,9
parquet_commercial_202512_comm_VT,325759,771361.2492659716,771361.2492659716,771361.2492659716,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325762,7913178.334269162,7913178.334269162,7913178.334269162,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325767,582493.0773999479,1099373.9090128848,582493.0773999479,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",516880.8316129369,0.0,8,2
parquet_commercial_202512_comm_VT,325769,774309.0772281634,786941.3452311367,720546.8590840703,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",12632.268002973287,-53762.21814409306,1,2
parquet_commercial_202512_comm_VT,325777,1311654.0317221018,1877023.1955375848,1311654.0317221018,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",565369.163815483,0.0,1,9
parquet_commercial_202512_comm_VT,325778,167849.39714674006,167849.39714674006,167849.39714674006,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325781,6855646.244185915,6998417.408436755,6855646.244185915,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",142771.1642508395,0.0,8,2
parquet_commercial_202512_comm_VT,325785,900376.3231296622,1061687.2128555293,900376.3231296622,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",161310.88972586708,0.0,1,9
parquet_commercial_202512_comm_VT,325787,4532177.151744709,4815464.200449365,4532177.151744709,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",283287.04870465584,0.0,8,2
parquet_commercial_202512_comm_VT,325788,512512.30168537976,512512.30168537976,512512.30168537976,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325790,489942.62142773735,489942.62142773735,489942.62142773735,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325794,1602651.378609595,1602651.378609595,1602651.378609595,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325796,191906.7646668734,191906.7646668734,191906.7646668734,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325799,1309538.9522942156,1510658.2654137868,1309538.9522942156,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",201119.3131195712,0.0,1,9
parquet_commercial_202512_comm_VT,325801,975689.9651612883,975689.9651612883,975689.9651612883,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325803,292554.0289255632,341192.4194248158,292554.0289255632,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",48638.39049925259,0.0,1,9
parquet_commercial_202512_comm_VT,325811,116653.19156347652,116653.19156347652,116653.19156347652,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325817,175866.27671029238,267424.2206285535,175866.27671029238,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",91557.9439182611,0.0,8,2
parquet_commercial_202512_comm_VT,325819,1206683.3134170026,1206683.3134170026,1206683.3134170026,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325823,2247486.046082315,2247486.046082315,2247486.046082315,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325824,178116.29225953165,231161.20332709135,178116.29225953165,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",53044.911067559704,0.0,1,9
parquet_commercial_202512_comm_VT,325828,1001499.4740574267,1001499.4740574267,1001499.4740574267,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325829,261518.5966228063,312485.13127610454,261518.5966228063,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",50966.53465329824,0.0,1,9
parquet_commercial_202512_comm_VT,325831,124060.59530713176,124060.59530713176,124060.59530713176,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325834,105303.93505150948,245065.34623969553,105303.93505150948,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",139761.41118818603,0.0,8,2
parquet_commercial_202512_comm_VT,325842,110532.9881851405,110532.9881851405,110532.9881851405,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325846,415104.64488302683,765960.1810540904,415104.64488302683,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",350855.53617106355,0.0,8,2
parquet_commercial_202512_comm_VT,325849,1401308.9198456928,1401308.9198456928,1401308.9198456928,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325851,277034.14304399985,422244.2240147366,277034.14304399985,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",145210.08097073674,0.0,8,2
parquet_commercial_202512_comm_VT,325859,593507.4211727432,701542.2714158036,593507.4211727432,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",108034.85024306038,0.0,1,9
parquet_commercial_202512_comm_VT,325862,467445.23497988394,467445.23497988394,467445.23497988394,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_VT,325863,1890290.506536746,1890290.506536746,1890290.506536746,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
